date,ObserveValue,AnalogValue
280,2.043242,1.183867
281,2.278382,1.329387
282,2.440510,1.898730
283,2.296635,1.686121
284,1.970768,1.299323
285,1.553637,1.077210
286,1.317424,0.925570
287,1.143486,0.814401
288,1.009811,0.728348
289,0.870767,0.705139
290,0.864325,0.911775
291,1.041485,1.182632
292,0.948610,1.035281
293,0.839093,0.976091
294,0.985116,1.373421
295,0.995853,1.312862
296,0.811177,1.032591
297,0.675891,0.863735
298,0.603954,0.746652
299,0.559932,0.660750
300,0.522353,0.593186
301,0.462763,0.561739
302,0.428404,0.623143
303,0.436457,0.611885
304,0.461689,0.592607
305,0.489605,0.551012
306,0.450415,0.501652
307,0.397267,0.460971
308,0.364520,0.427113
309,0.345730,0.397499
310,0.331772,0.386841
311,0.346267,0.438304
312,0.383309,0.446511
313,0.352172,0.414484
314,0.295266,0.381833
315,0.253392,0.353611
316,0.227087,0.331503
317,0.206686,0.321843
318,0.193265,0.304998
319,0.175012,0.285548
320,0.156760,0.268303
321,0.140654,0.252535
322,0.127233,0.238121
323,0.114885,0.224769
324,0.102001,0.212344
325,0.090190,0.202036
326,0.085359,0.196520
327,0.081064,0.188405
328,0.082675,0.218450
329,0.092338,0.570813
330,0.236213,0.671643
331,0.253392,0.475266
332,0.193802,0.417341
333,0.153538,0.370846
334,0.125086,0.332560
335,0.100927,0.300518
336,0.082675,0.273265
337,0.069253,0.249737
338,0.059590,0.229210
339,0.051537,0.211275
340,0.046169,0.195528
341,0.040800,0.181580
342,0.036506,0.169227
343,0.032748,0.158278
344,0.032748,0.148504
345,0.029527,0.139731
346,0.027916,0.131799
347,0.027379,0.124600
348,0.027379,0.118016
349,0.022548,0.111973
350,0.021474,0.106449
351,0.019327,0.101385
352,0.016105,0.096686
353,0.015032,0.092298
354,0.014495,0.088191
355,0.013958,0.084341
356,0.011274,0.080741
357,0.011274,0.077387
358,0.012884,0.077980
359,0.012884,0.093671
360,0.010737,0.105615
361,0.010737,0.092207
362,0.010737,0.087934
363,0.011811,0.083977
364,0.011811,0.080310
365,0.011274,0.076900
366,0.010737,0.075785
367,0.010737,0.082531
368,0.009663,0.082798
369,0.008590,0.079172
370,0.007516,0.075783
371,0.007516,0.072624
372,0.007516,0.069676
373,0.007516,0.066918
374,0.006979,0.065145
375,0.006442,0.066776
376,0.005905,0.067210
377,0.005905,0.065202
378,0.005905,0.062735
379,0.005368,0.060411
380,0.004295,0.058221
381,0.004295,0.056157
382,0.004295,0.054210
383,0.004295,0.052372
384,0.004295,0.050635
385,0.004295,0.048989
386,0.003758,0.047678
387,0.003758,0.047330
388,0.003758,0.047010
389,0.003758,0.049892
390,0.003221,0.054477
391,0.003221,0.054030
392,0.002684,0.052213
393,0.002684,0.050492
394,0.002684,0.048862
395,0.002147,0.047317
396,0.002147,0.045850
397,0.001611,0.044455
398,0.001074,0.043128
399,0.000537,0.041864
400,0.000537,0.040661
401,0.000537,0.039514
402,0.000000,0.038421
403,0.000000,0.037377
404,0.000000,0.036380
405,0.000000,0.035426
406,0.000000,0.034513
407,0.000000,0.033639
408,0.000000,0.032801
409,0.000000,0.031997
410,0.000000,0.031226
411,0.000000,0.030485
412,0.000000,0.029773
413,0.000000,0.029089
414,0.000000,0.028431
415,0.000000,0.027798
416,0.000000,0.027188
417,0.000000,0.026600
418,0.000000,0.026033
419,0.000000,0.025486
420,0.000000,0.024959
421,0.000000,0.024450
422,0.000000,0.023958
423,0.000000,0.023482
424,0.000000,0.023023
425,0.000000,0.022578
426,0.000000,0.022147
427,0.000000,0.021731
428,0.000000,0.021327
429,0.000000,0.020936
430,0.000000,0.020556
431,0.000000,0.020188
432,0.000000,0.019832
433,0.000000,0.019485
434,0.000000,0.019149
435,0.000000,0.018822
436,0.000000,0.018505
437,0.000000,0.018196
438,0.000000,0.017897
439,0.000000,0.017605
440,0.000000,0.017321
441,0.000000,0.017045
442,0.000000,0.016776
443,0.000000,0.016515
444,0.000000,0.016260
445,0.000000,0.016011
446,0.000000,0.015769
447,0.000000,0.015533
448,0.000000,0.015303
449,0.000000,0.015079
450,0.000000,0.014860
451,0.000537,0.014696
452,0.001074,0.014883
453,0.000537,0.015531
454,0.001074,0.015599
455,0.002684,0.015585
456,0.001611,0.016387
457,0.001611,0.016618
458,0.001611,0.016740
459,0.001074,0.016624
460,0.001611,0.016434
461,0.001611,0.016487
462,0.001074,0.016349
463,0.001074,0.016101
464,0.001074,0.015859
465,0.001074,0.015622
466,0.001074,0.015533
467,0.001611,0.016045
468,0.001611,0.016586
469,0.001611,0.017366
470,0.001611,0.018462
471,0.001611,0.018067
472,0.002684,0.018725
473,0.002684,0.035862
474,0.002684,0.046121
475,0.002684,0.025691
476,0.002684,0.024769
477,0.002684,0.024291
478,0.002684,0.023828
479,0.002684,0.023378
480,0.002147,0.022941
481,0.001611,0.022517
482,0.001611,0.022104
483,0.001611,0.021703
484,0.002147,0.021312
485,0.002147,0.020933
486,0.002147,0.020564
487,0.002147,0.020206
488,0.001611,0.019858
489,0.001611,0.019520
490,0.001611,0.019191
491,0.001611,0.018871
492,0.001611,0.018560
493,0.001611,0.018257
494,0.001611,0.017962
495,0.001611,0.017679
496,0.001611,0.017417
497,0.001611,0.017242
498,0.001611,0.017395
499,0.001611,0.017283
500,0.001611,0.017014
501,0.001611,0.016752
502,0.001611,0.016545
503,0.001611,0.016520
504,0.002147,0.016397
505,0.002147,0.016398
506,0.002147,0.016719
507,0.002147,0.017703
508,0.002147,0.018104
509,0.002147,0.018698
510,0.002147,0.019505
511,0.002147,0.028878
512,0.002147,0.039499
513,0.002147,0.047158
514,0.002147,0.076261
515,0.002147,0.116504
516,0.002147,0.107546
517,0.002147,0.061403
518,0.002147,0.059343
519,0.002147,0.057396
520,0.002684,0.055556
521,0.002684,0.053812
522,0.002684,0.052784
523,0.002684,0.057042
524,0.003221,0.089143
525,0.003221,0.100160
526,0.003221,0.075515
527,0.003221,0.072636
528,0.003221,0.069947
529,0.002684,0.069046
530,0.003221,0.074304
531,0.003221,0.074537
532,0.003221,0.074905
533,0.003221,0.102089
534,0.002684,0.184145
535,0.002684,0.191357
536,0.002684,0.148104
537,0.002684,0.141661
538,0.004295,0.133477
539,0.006442,0.127884
540,0.006442,0.132669
541,0.006442,0.145676
542,0.025232,0.145528
543,0.032211,0.137818
544,0.022011,0.130231
545,0.014495,0.123376
546,0.010737,0.117160
547,0.008590,0.111504
548,0.006979,0.106340
549,0.006442,0.101605
550,0.005368,0.097253
551,0.004832,0.093238
552,0.004295,0.089529
553,0.004295,0.086095
554,0.004295,0.082903
555,0.003758,0.079930
556,0.003221,0.077494
557,0.003221,0.078946
558,0.003221,0.089218
559,0.003221,0.091086
560,0.003221,0.087738
561,0.003221,0.084499
562,0.003221,0.081472
563,0.003221,0.090135
564,0.007516,0.217796
565,0.137433,0.318665
566,0.149781,0.359614
567,0.236213,0.332763
568,0.139044,0.279427
569,0.096633,0.260365
570,0.085359,0.273252
571,0.135822,0.327357
572,0.271645,0.416715
573,0.434847,0.594547
574,0.727429,0.703124
575,0.655491,0.620854
576,0.425720,0.536060
577,0.274329,0.470552
578,0.282382,0.524648
579,1.103222,0.977268
580,1.002832,0.987060
581,0.872378,0.735487
582,0.669449,0.612237
583,0.409078,0.533958
584,0.249097,0.487210
585,0.205613,0.435499
586,0.314593,0.387414
587,0.511079,0.392820
588,0.669986,0.621530
589,0.713471,0.822551
590,0.703807,1.497024
591,0.797756,1.562870
592,0.922304,1.167363
593,0.835872,1.159630
594,0.777355,0.991881
595,0.733334,0.824063
596,0.687702,0.808695
597,0.554564,0.719324
598,0.441289,0.611332
599,0.406394,0.531318
600,0.388141,0.482653
601,0.397804,0.532110
602,0.465984,0.753423
603,0.482626,0.796285
604,0.505174,0.669474
605,0.599122,0.576021
606,0.678576,0.506122
607,0.769840,0.452121
608,0.842851,0.448170
609,0.908346,0.644683
610,1.161202,0.982368
611,1.989558,1.944581
612,2.698733,3.001194
613,2.915620,3.097750
614,2.755102,2.161600
615,3.057885,1.501581
616,2.715376,1.305580
617,2.403467,1.756431
618,2.149001,1.658664
619,1.948220,1.263028
620,1.681944,1.040551
621,1.473110,0.873597
622,1.421573,0.747070
623,1.370035,0.912337
624,1.406541,3.071113
625,1.439826,3.582326
626,1.489216,2.447900
627,1.458078,1.724829
628,1.457005,1.283629
629,1.461836,1.026500
630,1.404394,0.859112
631,1.209518,0.741671
632,1.037727,0.653526
633,0.984042,0.675489
634,1.001221,1.166387
635,1.103222,1.190689
636,1.481700,1.041343
637,2.840461,1.612601
638,3.136801,2.306231
639,3.609227,4.448768
640,3.327919,3.485885
641,3.918451,2.004480
642,2.525332,1.435672
643,2.050758,1.127740
644,1.846756,0.935431
645,1.615912,0.802057
646,1.372720,0.702956
647,1.156370,0.625496
648,1.080138,0.583537
649,0.985116,0.621523
650,0.902978,0.593491
651,0.818693,0.536304
652,0.741387,0.498648
653,0.700586,0.504970
654,0.660860,0.511867
655,0.593217,0.480091
656,0.504100,0.440111
657,0.447731,0.405969
658,0.454710,0.457158
659,0.521279,1.035538
660,0.586238,1.248003
661,0.702734,1.521139
662,1.298098,1.964448
663,1.970768,1.985032
664,2.394341,2.397319
665,2.203223,1.971624
666,1.962178,1.413289
667,1.633091,1.090084
668,1.328161,0.889699
669,1.051685,0.751761
670,0.872914,0.670960
671,0.970084,0.743609
672,1.542363,1.068258
673,1.689460,1.004536
674,1.460226,0.838534
675,2.370719,1.495583
676,2.123770,7.485964
677,2.181212,6.351620
678,2.082969,2.815195
679,1.827966,1.779359
680,1.520353,1.459940
681,2.214497,2.244494
682,2.238118,3.596583
683,2.104443,2.629516
684,1.894536,1.709793
685,1.716302,1.519839
686,1.915473,2.027265
687,2.536605,2.928303
688,2.958031,2.237484
689,2.956420,1.530594
690,2.578480,1.173415
691,2.194633,0.953440
692,1.869841,0.805275
693,1.565448,0.698960
694,1.403320,0.617143
695,1.251929,0.550925
696,1.110738,0.496598
697,1.024305,0.451959
698,0.932504,0.414118
699,0.849293,0.380549
700,0.760713,0.350181
701,0.679649,0.322806
702,0.659786,0.308250
703,0.662470,0.352487
704,0.643144,0.586142
705,0.704344,1.089186
706,0.727429,1.036739
707,0.672670,0.788178
708,0.613080,0.662768
709,0.554564,0.565986
710,0.493363,0.491105
711,0.425183,0.431599
712,0.379551,0.383593
713,0.341972,0.343816
714,0.312445,0.310341
715,0.285603,0.282420
716,0.270571,0.258729
717,0.256613,0.238084
718,0.239971,0.219849
719,0.216886,0.203551
720,0.193802,0.189026
721,0.177160,0.176043
722,0.167496,0.164356
723,0.153002,0.153704
724,0.135822,0.144065
725,0.127233,0.135386
726,0.114349,0.127587
727,0.104685,0.120555
728,0.090190,0.114133
729,0.077306,0.108590
730,0.067106,0.104791
731,0.062811,0.100253
732,0.058516,0.095464
733,0.051001,0.091021
734,0.039727,0.086880
735,0.031674,0.083023
736,0.028990,0.079423
737,0.021474,0.076055
738,0.016105,0.072895
739,0.011274,0.069930
740,0.010200,0.067150
741,0.010200,0.064548
742,0.009126,0.062107
743,0.008053,0.059811
744,0.008053,0.057648
745,0.007516,0.055608
746,0.005368,0.053680
747,0.003221,0.051858
748,0.001611,0.050137
749,0.002147,0.048510
750,0.002147,0.046969
751,0.001611,0.045508
752,0.001611,0.044121
753,0.001611,0.042804
754,0.001611,0.041551
755,0.001611,0.040359
756,0.001074,0.039223
757,0.000537,0.038139
758,0.000000,0.037105
759,0.000000,0.036117
760,0.000000,0.035173
761,0.000000,0.034268
762,0.000000,0.033402
763,0.000000,0.032573
764,0.000000,0.031777
765,0.000000,0.031014
766,0.000000,0.030281
767,0.000000,0.029634
768,0.000000,0.029216
769,0.000000,0.028651
770,0.000000,0.028010
771,0.000000,0.027392
772,0.000000,0.026797
773,0.000000,0.026224
774,0.000000,0.025671
775,0.000000,0.025137
776,0.000000,0.024622
777,0.000000,0.024124
778,0.000000,0.023643
779,0.000000,0.023178
780,0.000000,0.022728
781,0.000000,0.022293
782,0.001074,0.022007
783,0.000000,0.022224
784,0.000000,0.022044
785,0.000000,0.021631
786,0.000000,0.021230
787,0.000000,0.020842
788,0.000000,0.020466
789,0.000000,0.020101
790,0.000000,0.019747
791,0.000000,0.019403
792,0.000000,0.019069
793,0.000000,0.018745
794,0.000000,0.018430
795,0.000000,0.018123
796,0.000000,0.017825
797,0.000000,0.017536
798,0.000000,0.017254
799,0.002147,0.016980
800,0.001611,0.016713
801,0.001074,0.016453
802,0.001074,0.016262
803,0.003221,0.016443
804,0.003221,0.016954
805,0.002147,0.016938
806,0.000537,0.016672
807,0.000000,0.016414
808,0.000000,0.016162
809,0.000000,0.015916
810,0.000537,0.015677
811,0.000000,0.015444
812,0.000000,0.015216
813,0.000000,0.014994
814,0.000000,0.014777
815,0.000000,0.014566
816,0.000000,0.014359
817,0.000000,0.014157
818,0.000000,0.013960
819,0.000000,0.013768
820,0.000000,0.013580
821,0.000537,0.013396
822,0.000537,0.013217
823,0.000537,0.013067
824,0.000537,0.013016
825,0.000000,0.012891
826,0.000000,0.012722
827,0.000537,0.012558
828,0.000537,0.012397
829,0.000537,0.012239
830,0.000537,0.012084
831,0.000537,0.011972
832,0.001611,0.012006
833,0.001611,0.011925
834,0.001074,0.011778
835,0.000537,0.011633
836,0.000537,0.011491
837,0.000537,0.011352
838,0.000537,0.011220
839,0.001611,0.011243
840,0.002684,0.011777
841,0.002147,0.011888
842,0.001611,0.011742
843,0.000000,0.011598
844,0.000000,0.011457
845,0.000000,0.011319
846,0.000000,0.011184
847,0.000000,0.011052
848,0.000000,0.010922
849,0.000000,0.010794
850,0.000000,0.010669
851,0.000000,0.010547
852,0.000000,0.010426
853,0.000000,0.010308
854,0.000000,0.010192
855,0.000537,0.010079
856,0.001074,0.009967
857,0.001074,0.009858
858,0.002684,0.009750
859,0.003221,0.009645
860,0.002684,0.009573
861,0.002684,0.009618
862,0.002684,0.009621
863,0.002684,0.009755
864,0.002684,0.009740
865,0.002684,0.009635
866,0.002684,0.009532
867,0.001074,0.009499
868,0.001074,0.009725
869,0.001074,0.009773
870,0.001074,0.009679
871,0.000537,0.009581
872,0.000537,0.009503
873,0.000537,0.009411
874,0.000537,0.009312
875,0.000537,0.009215
876,0.000537,0.009119
877,0.000537,0.009025
878,0.000537,0.008933
879,0.000537,0.008843
880,0.000537,0.008759
881,0.000537,0.008730
882,0.000537,0.008943
883,0.000537,0.009117
884,0.000537,0.009085
885,0.000537,0.009095
886,0.000537,0.009581
887,0.000537,0.015338
888,0.000537,0.021375
889,0.000537,0.024230
890,0.001611,0.022730
891,0.001611,0.018155
892,0.001074,0.013793
893,0.000537,0.013615
894,0.000537,0.013442
895,0.000537,0.013271
896,0.000537,0.013597
897,0.003221,0.023209
898,0.003758,0.032444
899,0.003758,0.022046
900,0.003758,0.017801
901,0.003758,0.018526
902,0.003221,0.041454
903,0.002147,0.068124
904,0.003221,0.054514
905,0.003758,0.031777
906,0.004295,0.031412
907,0.004295,0.030876
908,0.003758,0.031146
909,0.003758,0.034902
910,0.003758,0.040134
911,0.003758,0.035871
912,0.003758,0.038824
913,0.003758,0.039387
914,0.003758,0.038458
915,0.003758,0.038784
916,0.003758,0.043862
917,0.003758,0.049604
918,0.003758,0.043980
919,0.004295,0.042860
920,0.004295,0.042483
921,0.004295,0.044976
922,0.005368,0.056230
923,0.007516,0.106704
924,0.025769,0.123983
925,0.020400,0.078343
926,0.016105,0.075396
927,0.012347,0.072639
928,0.009126,0.071958
929,0.009663,0.080587
930,0.009126,0.101732
931,0.009126,0.096014
932,0.013421,0.090955
933,0.012884,0.087210
934,0.009663,0.083733
935,0.008590,0.080500
936,0.008053,0.077490
937,0.007516,0.074680
938,0.007516,0.072629
939,0.007516,0.073236
940,0.006979,0.073771
941,0.006979,0.072002
942,0.006979,0.069583
943,0.006979,0.067308
944,0.007516,0.065168
945,0.006442,0.063151
946,0.006442,0.061246
947,0.006442,0.059439
948,0.006442,0.057715
949,0.005905,0.056071
950,0.005905,0.055020
951,0.005905,0.055897
952,0.005905,0.055243
953,0.005905,0.053964
954,0.005905,0.056085
955,0.005905,0.077316
956,0.009663,0.111020
957,0.087506,0.156573
958,0.128843,0.253598
959,0.220108,0.320927
960,0.167496,0.288819
961,0.132601,0.256987
962,0.390825,0.341559
963,0.436994,0.474454
964,0.399952,0.492920
965,0.260371,0.440483
966,0.221718,0.401564
967,0.265203,0.400133
968,0.658175,0.410420
969,0.811177,0.502746
970,0.326940,0.488519
971,0.210444,0.424290
972,0.154075,0.380199
973,0.136359,0.365385
974,0.116496,0.336888
975,0.090190,0.304116
976,0.078380,0.276788
977,0.068180,0.253646
978,0.070864,0.255219
979,0.372035,0.382343
980,0.448268,0.528415
981,0.255003,0.444081
982,0.158907,0.389653
983,0.110591,0.347028
984,0.087506,0.312277
985,0.069790,0.283412
986,0.059590,0.258991
987,0.052074,0.255308
988,0.099854,0.351818
989,0.167496,0.542077
990,0.143875,0.537180
991,0.176623,0.498121
992,0.196486,0.450756
993,0.141728,0.395779
994,0.117570,0.357226
995,0.122401,0.377117
996,0.481552,0.598801
997,0.985652,0.880747
998,0.996926,0.925522
999,0.749439,0.798146
1000,0.450415,0.667093
1001,0.297950,0.562580
1002,0.210981,0.485389
1003,0.199707,0.445665
1004,0.255540,0.485492
1005,0.176623,0.460784
1006,0.133138,0.422522
1007,0.250171,0.541475
1008,3.148612,1.532297
1009,5.207960,3.388069
1010,2.221476,2.627021
1011,1.330845,1.570116
1012,0.811177,1.137864
1013,0.563690,0.885734
1014,0.427868,0.720940
1015,0.332309,0.605626
1016,0.268424,0.521034
1017,0.227087,0.456584
1018,0.209907,0.406238
1019,0.178233,0.365655
1020,0.158370,0.332115
1021,0.183602,0.309793
1022,0.384383,0.325013
1023,0.718302,0.421878
1024,1.361983,0.673638
1025,1.433383,0.702414
1026,1.063495,0.584297
1027,0.684481,0.508340
1028,0.439141,0.447364
1029,0.332846,0.398953
1030,0.274329,0.359705
1031,0.258761,0.338263
1032,0.340898,0.407350
1033,0.850367,0.737816
1034,0.834798,0.791640
1035,0.654954,0.648029
1036,0.431626,0.562101
1037,0.300635,0.487458
1038,0.282382,0.463080
1039,0.476721,0.577079
1040,0.418204,0.565727
1041,0.377941,0.489968
1042,0.286677,0.430881
1043,0.216886,0.383433
1044,0.166423,0.344510
1045,0.139580,0.312070
1046,0.122938,0.284658
1047,0.105759,0.261071
1048,0.093412,0.240459
1049,0.085896,0.235369
1050,0.354319,0.299506
1051,0.784335,0.431933
1052,0.478331,0.390366
1053,0.300098,0.340347
1054,0.218497,0.306040
1055,0.162128,0.277286
1056,0.134212,0.252851
1057,0.113275,0.231919
1058,0.096633,0.213704
1059,0.086969,0.197736
1060,0.074622,0.183614
1061,0.065495,0.171012
1062,0.060127,0.159742
1063,0.060127,0.149684
1064,0.057980,0.140719
1065,0.057443,0.132675
1066,0.054222,0.125413
1067,0.052074,0.118817
1068,0.051001,0.112800
1069,0.049927,0.107301
1070,0.047243,0.102243
1071,0.042411,0.097556
1072,0.038116,0.093200
1073,0.037042,0.089143
1074,0.035432,0.085361
1075,0.034358,0.081822
1076,0.029527,0.078521
1077,0.027916,0.077711
1078,0.031674,0.085670
1079,0.033285,0.086417
1080,0.032211,0.082783
1081,0.032748,0.081769
1082,0.032748,0.089859
1083,0.031674,0.090426
1084,0.031137,0.086447
1085,0.027916,0.082741
1086,0.023621,0.079261
1087,0.019863,0.075988
1088,0.015569,0.072914
1089,0.016642,0.073088
1090,0.022548,0.085353
1091,0.025769,0.092597
1092,0.026842,0.083834
1093,0.023621,0.082540
1094,0.024158,0.090244
1095,0.023084,0.090534
1096,0.020937,0.086391
1097,0.017179,0.082534
1098,0.012884,0.078928
1099,0.010737,0.075553
1100,0.008590,0.072390
1101,0.009126,0.070296
1102,0.008590,0.071463
1103,0.008053,0.070075
1104,0.008590,0.067276
1105,0.009126,0.064661
1106,0.008053,0.062211
1107,0.006979,0.059911
1108,0.005905,0.057744
1109,0.005905,0.055704
1110,0.005368,0.053782
1111,0.005905,0.051969
1112,0.005368,0.050254
1113,0.004832,0.048629
1114,0.003758,0.047089
1115,0.003221,0.045627
1116,0.003221,0.044237
1117,0.003221,0.042915
1118,0.002147,0.041657
1119,0.001611,0.040460
1120,0.001611,0.039319
1121,0.001074,0.038231
1122,0.001611,0.039070
1123,0.003758,0.058642
1124,0.004832,0.088999
1125,0.006979,0.092065
1126,0.008590,0.103871
1127,0.008590,0.094537
1128,0.007516,0.079464
1129,0.004295,0.076004
1130,0.004295,0.072786
1131,0.004295,0.069792
1132,0.003758,0.067000
1133,0.003758,0.064389
1134,0.003221,0.061943
1135,0.002147,0.059646
1136,0.001611,0.057484
1137,0.001611,0.055447
1138,0.001074,0.053526
1139,0.001611,0.051712
1140,0.001074,0.049997
1141,0.001074,0.048376
1142,0.000000,0.046840
1143,0.000000,0.045384
1144,0.000000,0.044001
1145,0.000000,0.042687
1146,0.000000,0.041438
1147,0.000000,0.040249
1148,0.000000,0.039116
1149,0.000000,0.038035
1150,0.000000,0.037004
1151,0.000000,0.036018
