0,7.4,0.15735168
0,5.4,0.15735168
0,6.7,0.14732928
0,5.8,0.13129344
0,9.7,0.13129344
0,6.5,0.13129344
0,6.5,0.13129344
0.1,7.5,0.12227328
0,6.2,0.10824192
0,4.9,0.10824192
0,6,0.10824192
1,5.2,0.11726208
4.6,4.8,0.13129344
0.9,5.3,0.13129344
0,6.9,0.13129344
0,4.1,0.15234048
0,3.1,0.1653696
0,4.5,0.13129344
1.2,6.8,0.14131584
4,7.4,0.15735168
0,5.3,0.15735168
0.9,9.8,0.13830912
0,11,0.10122624
0,6.2,0.08218368
0,6.7,0.06614784
0,7.1,0.05712768
0,6.4,0.05712768
0,7.9,0.05712768
0,7.8,0.05712768
0,6.1,0.05211648
0,7.1,0.04109184
0,6.7,0.0350784
0,9,0.0350784
0,6.3,0.03207168
0,6.6,0.02605824
0,5.8,0.02906496
0.5,7,0.03106944
6.3,5.7,0.03307392
0.3,6.3,0.03808512
0,7.1,0.03808512
1.9,4.9,0.05712768
13.1,6.5,0.11926656
1.8,7,0.1954368
0,6.3,0.14833152
3.3,6.8,0.13129344
2.8,5,0.13129344
0.5,7,0.12227328
1.2,6.4,0.10824192
0,7.3,0.09421056
0,5.7,0.06614784
0,5.7,0.05712768
22.3,5.5,0.12127104
0,7,0.91003392
0,6.1,0.53218944
0,5.5,0.25958016
0,7.3,0.16637184
0.9,7.6,0.12327552
0,6.7,0.10122624
1.7,7.5,0.08218368
1.9,5.2,0.06614784
4.2,7.1,0.13430016
4.4,6.8,0.20846592
0,7,0.13229568
0,7,0.1152576
2.1,4.2,0.08819712
11.9,4.8,0.09621504
17.6,4.4,0.27260928
0.3,5.7,0.476064
2.8,8.4,0.35379072
0,6.5,0.2706048
2,9.9,0.20846592
0,7.7,0.15634944
0,6.1,0.09421056
6.2,4,0.07817472
2.3,6.2,0.13830912
2.6,7.2,0.28263168
0.7,6.6,0.3207168
0.4,7.7,0.20846592
0,4.6,0.1653696
0.1,4.2,0.13129344
1.5,4.9,0.13129344
33,2.7,0.1202688
36.8,2.3,0.84488832
71.8,2.1,13.65251328
15.7,3.1,21.3827904
5.3,6.5,7.98384384
6.6,2.6,4.28658048
15.7,4.5,6.34117248
66.2,2,5.7278016
11,2.4,25.84676736
76.9,3.9,28.46261376
5.8,5.9,45.00959616
0,7.7,12.7184256
0.1,7.2,7.64308224
0,9.9,4.73658624
0,9.8,3.18612096
0,7.2,2.31918336
0,4.8,1.86516864
16.9,2.4,1.96038144
9.5,2.2,2.59179264
5.8,3.6,7.15799808
0,5.1,6.01344
4.4,4.1,4.99516416
2.8,4.3,3.8686464
5.7,6.1,3.81452544
1.2,3.4,3.7884672
4.3,4.5,3.26830464
5.7,5.8,3.2723136
1.7,6.7,3.1269888
1.3,7.7,3.0868992
0.6,4.9,2.50459776
2.3,7.4,1.96639488
0,7.5,1.64267136
0,6.7,1.36905984
1.3,6.3,1.24678656
0.7,4.9,1.14956928
0,5,1.04132736
0,7.1,0.977184
0,6.6,0.89399808
0,7.5,0.8218368
11.8,5,0.82083456
2.1,6.3,0.88998912
0.9,6.5,0.93007872
3.3,6.8,0.8218368
4.2,2,0.82083456
14.8,3.4,0.94010112
0,6.2,1.07941248
0,7.1,0.977184
7.4,7.3,1.12451328
0,7,1.2578112
0,6.3,0.93508992
2.5,6.9,0.8218368
0,5.3,0.79978752
0,7.6,0.74566656
0,8,0.69355008
1.7,6.8,0.6614784
3,6,0.6614784
0,5,0.6614784
2,2.7,0.72261504
0.1,7.2,0.81983232
0,5.5,0.82083456
0,6.9,0.82083456
0,7.5,0.77974272
0,7.2,0.69355008
0,7.9,0.6614784
0,6.5,0.63742464
0,6.8,0.57528576
0,7.1,0.51715584
0.9,5.7,0.48307968
0.8,6.2,0.48307968
0,6.4,0.48307968
0.1,5.5,0.46303488
21.6,5.2,0.64945152
0.7,6.1,0.90602496
0.2,7.1,0.76771584
0,4.1,0.72562176
2,3.4,0.66248064
0,6.6,0.701568
0,6.3,0.74466432
0,6.5,0.69355008
0,5.1,0.6614784
4.8,4.2,0.6614784
36.2,1.6,1.0874304
41.8,1.7,2.29412736
9.7,2.1,3.09291264
109,2.4,17.27059968
25,2.9,55.95305472
2.3,5,11.26718208
5.8,4.9,7.04875392
7.3,4.1,5.63158656
1.8,3.9,4.16631168
0.1,4.8,3.05282304
2.5,3.1,2.46951936
9.1,2.5,2.40838272
4,1.6,2.75014656
13.9,2.9,13.12834176
10.6,2.4,8.38273536
26.9,2.5,10.5435648
0.7,3,11.18299392
12.9,4,10.20881664
0,4.3,5.64962688
0.5,3.1,3.85962624
0.1,2.6,3.14502912
0.3,4.7,2.70705024
5.7,5.1,2.3652864
0,5.3,2.13176448
0,4.5,1.83810816
0,4.5,1.67173632
0,4.8,1.47529728
0,5.3,1.36705536
0,4.8,1.24678656
1,4.8,1.14956928
0,5.3,1.04132736
0,3.8,1.00123776
0,5.3,0.95313024
0,5.2,0.8569152
0,4.1,0.82083456
0,3.8,0.79978752
0,4,0.76571136
0,4.8,0.76571136
0,4.8,0.76571136
0,4.4,0.74566656
0,4.5,0.69355008
3,2.8,0.6815232
14.1,3.2,0.79878528
6.4,1.7,0.96014592
13.4,2.4,1.1325312
4.6,3.6,1.54545408
1.1,3.8,1.69679232
3,3,1.3430016
0,5.1,1.12651776
0,4.7,0.97818624
0,3.5,0.89399808
0.1,3,0.8218368
6.1,1.3,0.79978752
58.7,1.2,1.00524672
74.3,0.8,15.55376256
101.7,3.5,133.402153
0,2.2,27.21783168
0.8,2.8,9.17650944
0.7,3.3,6.63783552
1.8,3,4.785696
0,2.7,3.75739776
0.9,2.9,3.09491712
4.4,2.5,2.76718464
1.6,2.8,2.58277248
0.4,2.2,2.21194368
0.4,2.3,1.9994688
4.2,2,1.83610368
28.7,2.1,3.66719616
1,2.7,9.1654848
0,3.9,3.91274496
0,4.1,2.67397632
0,4.6,2.13577344
0,2.5,1.83810816
0,2.3,1.70481024
0,4.6,1.52540928
0,1.7,1.35502848
0,3.2,1.31694336
1.5,1.9,1.32195456
0,3.6,1.14856704
0,3.8,1.0473408
0,4.5,0.9621504
0,1.8,0.96114816
0.1,2.6,0.93609216
0,2.6,0.89600256
0.1,4.6,0.87094656
0.5,1.4,0.81081216
0.4,3.1,0.77272704
0,4,0.75067776
0,3.1,0.71559936
0,2.6,0.69455232
0,2.2,0.63341568
0,2.2,0.58731264
0,2.4,0.5863104
0,2.7,0.5863104
0,2.3,0.5863104
0,2.6,0.56025216
0,4.2,0.51815808
0,4,0.51715584
0,4,0.49310208
0,2.6,0.43396992
0,1.6,0.39788928
0.1,2.6,0.41993856
0.5,3,0.45501696
0,1.8,0.43296768
1.3,3.2,0.39788928
0.5,1.8,0.39788928
0.3,3.3,0.44399232
2,1.8,0.5161536
0,3.4,0.49310208
0,3.2,0.45501696
0.2,3.8,0.43296768
0,4,0.37884672
0,4.8,0.34677504
0.8,3.3,0.32873472
0,4,0.300672
0,4.7,0.300672
0,4.6,0.300672
0,3.6,0.28162944
0,3.8,0.25156224
0,3.9,0.25156224
0,4,0.25156224
0,3,0.25156224
0,4.3,0.25156224
0,4.1,0.25156224
0,3.1,0.25156224
0,4.1,0.25156224
0,4.6,0.25156224
0,3.6,0.25156224
0,5.1,0.25156224
0,4.9,0.25156224
0,4.8,0.25156224
0,4.3,0.25156224
0,4.2,0.2355264
0,2.7,0.225504
0,2.7,0.25156224
0,3.1,0.25156224
0,3.6,0.25156224
0.1,4.1,0.2706048
0,5.2,0.28162944
0,4.2,0.2355264
0,3.8,0.20946816
0,1.9,0.20946816
0,2.7,0.20946816
0,3.5,0.20946816
0,3.8,0.20946816
0,4.2,0.1954368
0,4.2,0.17338752
0,3.3,0.17338752
0,2.1,0.16136064
0,4.2,0.14131584
0,2.3,0.14131584
0.6,2.9,0.14131584
0,1.9,0.15334272
0,3,0.17338752
1.9,3.4,0.17338752
16.6,4.2,0.22249728
0,4.4,0.26459136
0,3.6,0.2104704
0,3.9,0.1954368
0.8,3.9,0.17338752
0,3.9,0.17338752
0,3.7,0.17338752
0,3.5,0.17338752
0.2,4.4,0.17338752
0.3,4.4,0.17338752
0.1,5.5,0.17338752
0,5,0.17338752
5.2,1.6,0.16136064
30.2,2.9,0.53720064
0,5.5,1.0122624
0,6.5,0.63241344
0,5.9,0.36381312
0,5.3,0.26659584
0,6,0.19643904
0,6.4,0.16136064
0,6.8,0.14131584
0,6.5,0.14131584
0,6.3,0.13129344
0,4.6,0.1152576
0,5.4,0.1152576
0,5.6,0.1152576
0,5.7,0.12528
0,7.3,0.14131584
0,7.2,0.14131584
0,5.4,0.14131584
0,4.6,0.14131584
0,5.7,0.14131584
0.3,9,0.13129344
0,7.5,0.10623744
0,7.2,0.0851904
0,5.5,0.07316352
0,6.1,0.07316352
0,4.9,0.06715008
0,5.5,0.06414336
0,5.3,0.06715008
0.3,4.8,0.05812992
0,3.3,0.05812992
8.8,3.6,0.07115904
2.4,4.3,0.20846592
10.5,5,0.37584
0.4,3.9,0.36681984
1.1,6.2,0.34176384
0,6.7,0.22249728
0,6,0.16136064
0,5.9,0.14131584
0,4.9,0.13129344
0.1,4.8,0.10623744
0,5.3,0.09220608
1.3,3.1,0.09220608
0.2,5.5,0.10122624
1,5.7,0.12528
2.4,5.5,0.16737408
0,5.5,0.225504
0.8,6.1,0.20946816
0,4.7,0.14231808
13,6.4,0.18340992
3,4.6,0.2204928
1,5.9,0.16136064
0.2,6.1,0.13129344
0.3,4.5,0.10623744
0.2,5.6,0.0851904
0.4,5.3,0.07316352
0,5.7,0.07316352
0.8,4.2,0.0801792
9.9,5.4,0.11124864
0,5.3,0.12227328
0.8,5.9,0.0851904
0,6.1,0.07316352
2.9,4.1,0.07316352
0.9,4.1,0.06715008
2.9,4.8,0.05812992
32.7,4.6,0.23352192
3.1,6.5,0.3958848
0.2,6.6,0.1854144
0,3.5,0.12327552
0,7.4,0.0851904
0,5.6,0.06715008
2.1,5.6,0.05812992
0.1,6.4,0.05311872
3.3,7.6,0.05612544
0,4.5,0.07316352
0,5.9,0.06715008
1.5,5.2,0.05812992
0.3,5.4,0.05311872
0,4.9,0.0451008
4.2,5.5,0.050112
0,4.8,0.06414336
12.9,2,0.11926656
35,5,1.49935104
0,5.3,1.79501184
0,6.4,0.82484352
0,6.8,0.51715584
0,7.7,0.36180864
0,7.1,0.28263168
0,8.8,0.2355264
0,3.9,0.18340992
0,4,0.14231808
29.7,2.9,0.23953536
0,5,0.41793408
7.1,4.3,0.37684224
0,6.2,0.25356672
2.7,5.7,0.25156224
21.2,4.1,0.37984896
0,7.6,0.58330368
1.5,4.1,0.5361984
0,7.7,0.43396992
0,6.4,0.37884672
0,7.5,0.32973696
0,5.2,0.28263168
0,4.3,0.25156224
45.4,2,0.33875712
58.9,6.1,8.03896704
8.9,6.1,5.20864128
17.2,4,3.32643456
0,3.6,2.02252032
6.9,4.2,3.70227456
6.7,6.1,2.75415552
3.4,6.9,2.31417216
0.1,5,1.58654592
10.9,6.6,1.48431744
0,5.6,1.43019648
0,7,1.09845504
0,7.9,0.94010112
0,7.5,0.85090176
0,7.9,0.73263744
0,6.7,0.6364224
0,8,0.59533056
0,8.1,0.54822528
0,7.5,0.45401472
0,7.9,0.41993856
0,8.1,0.38385792
0,8.5,0.32673024
31.8,4.2,0.47506176
