9.2,1.3,0.852
0.2,1.2,0.84
7.2,0.6,0.769
5.8,0.7,0.804
25.9,0.6,1.209
8,0.6,1.962
12.9,0.6,1.644
49,0.4,3.027
2,1.4,7.494
0,1.2,5.973
0,1.1,4.54
0.2,2.2,3.698
0,1.1,3.126
0,1.9,2.72
2.4,1.1,2.465
15.2,0.5,2.445
30.2,1,3.219
7.2,0.9,4.578
0.4,1.1,4.48
0.2,1.4,4.304
0.2,0.9,3.954
0,0.7,3.592
4.1,1.5,3.278
0.8,1.3,3.033
1,0.9,2.747
10.5,0.7,2.659
31.7,0.4,3.093
13.7,0.3,4.91
0,0.8,5.474
0.1,2.3,5.855
0.1,2.2,5.679
0.2,1.2,5.269
0.6,0.5,4.959
12.6,0.8,4.963
1.6,0.6,4.846
0,0.6,4.658
1,0.8,4.462
0,1.1,4.282
0.2,1.5,4.087
0,1.2,3.905
0,1,3.71
0,0.6,3.528
0,0.4,3.344
4.6,0.5,3.327
0.6,0.8,4.914
0.6,1.1,7.393
0,0.5,7.214
0.6,0.9,6.158
1.9,0.8,5.296
11,0.4,4.785
21.1,0.9,5.225
1.3,0.8,5.071
0.2,0.9,5.077
0.2,1.5,5.029
0,1.2,4.862
0,0.6,4.676
3,0.4,4.468
12,0.5,4.236
2.4,0.5,4.221
8.2,0.7,4.421
3,1,4.789
2.5,0.9,4.974
20.5,0.6,5.188
4.2,0.6,6.027
29,0.4,8.267
35.6,0.6,26.862
7.6,0.4,40.691
3.3,0.8,35.197
0,0.7,30.294
0,1.2,25.067
1.4,0.7,20.938
5.6,1,16.885
4.2,1,14.086
1,1.4,11.975
0,1.9,10.309
0,1.1,9.117
10,0.8,8.147
1,1.8,7.604
0,1.7,6.775
0,2.7,6.234
2.6,2.4,5.828
0,1.8,5.555
18.6,0.3,5.302
10.2,1.2,7.644
0,0.6,7.549
32.9,0.3,8.885
0.9,0.8,24.307
7.4,1,27.272
5.9,1.2,24.265
1.5,1.9,20.987
0.2,1.7,17.987
0.2,2.5,15.715
