date,ObserveValue,AnalogValue
105,0.932116,0.802806
106,0.903436,0.78435
107,0.860415,0.767117
108,0.860415,0.750989
109,1.118539,0.790166
110,1.634788,0.842306
111,1.405344,0.821577
112,1.347983,0.787251
113,1.312133,0.769877
114,1.254772,0.753685
115,1.226091,0.738478
116,1.14005,0.724173
117,1.089859,0.710695
118,1.089859,0.697979
119,1.054008,0.68596
120,0.982307,0.674587
121,0.996647,0.785879
122,1.297793,0.842146
123,0.975137,0.770698
124,0.817394,0.754194
125,0.831734,0.739005
126,0.695502,0.724703
127,0.623801,0.711217
128,0.544929,0.698489
129,0.458888,0.686459
130,0.387187,0.675079
131,0.365676,0.664296
132,0.329826,0.654065
133,0.344166,0.644348
134,0.394357,0.635107
135,0.437378,0.626306
136,0.365676,0.617917
137,0.286805,0.609914
138,0.293975,0.602269
139,0.344166,0.594962
140,0.265295,0.58797
141,0.222274,0.581274
142,0.215104,0.574857
143,0.215104,0.568702
144,0.293975,0.562795
145,0.55927,0.55712
146,0.322656,0.551665
147,0.265295,0.546418
148,0.243784,0.541368
149,0.681162,0.536505
150,0.408697,0.531818
151,0.329826,0.527298
152,0.272465,0.522938
153,0.293975,0.518729
154,0.272465,0.514664
155,0.229444,0.510736
156,0.215104,0.506939
157,0.236614,0.503266
158,0.250954,0.499713
159,0.250954,0.496273
160,0.250954,0.492941
161,0.222274,0.489713
162,0.186423,0.486585
163,0.150573,0.483552
164,0.143402,0.48061
165,0.143402,0.477755
166,0.129062,0.475031
167,0.200763,0.472368
168,0.143402,0.469727
169,0.143402,0.467187
170,0.114722,0.464719
171,0.107552,0.462319
172,0.143402,0.459986
173,0.179253,0.457716
174,0.179253,0.455508
175,0.207934,0.453359
176,0.215104,0.451267
177,0.186423,0.44923
178,0.200763,0.447246
179,0.207934,0.445313
180,0.186423,0.44343
181,0.186423,0.441594
182,0.193593,0.439805
183,0.200763,0.43806
184,0.207934,0.436359
185,0.215104,0.434699
186,0.207934,0.43308
187,0.193593,0.4315
188,0.193593,0.429958
189,0.179253,0.428453
190,0.179253,0.426983
191,0.179253,0.425548
192,0.179253,0.424146
193,0.179253,0.422777
194,0.179253,0.42144
195,0.157743,0.420133
196,0.164913,0.418855
197,0.179253,0.417607
198,0.179253,0.416386
199,0.179253,0.415193
200,0.179253,0.414026
201,0.179253,0.412884
202,0.179253,0.411768
203,0.172083,0.410676
204,0.114722,0.409607
205,0.114722,0.408562
206,0.100382,0.407539
207,0.093212,0.406538
208,0.107552,0.405558
209,0.121892,0.404603
210,0.172083,0.403666
211,0.136232,0.402743
212,0.114722,0.401842
213,0.114722,0.40096
214,0.136232,0.400537
215,0.143402,0.399949
216,0.157743,0.398835
217,0.186423,0.398013
218,0.150573,0.397209
219,0.179253,0.399718
220,0.293975,0.447267
221,0.172083,0.471713
222,0.129062,0.441644
223,0.100382,0.439702
224,0.093212,0.43797
225,0.093212,0.436277
226,0.093212,0.434623
227,0.078871,0.433008
228,0.071701,0.431431
229,0.086041,0.429892
230,0.093212,0.428388
231,0.078871,0.42692
232,0.078871,0.425487
233,0.086041,0.424087
234,0.078871,0.422719
235,0.071701,0.421383
236,0.064531,0.420077
237,0.050191,0.418801
238,0.050191,0.417553
239,0.050191,0.416334
240,0.050191,0.415142
241,0.071701,0.413976
242,0.064531,0.412836
243,0.071701,0.434102
244,0.265295,1.936367
245,0.215104,2.823974
246,0.179253,2.137211
247,0.179253,1.924544
248,0.179253,1.764262
249,0.179253,1.63158
250,0.179253,1.519704
251,0.179253,1.424214
252,0.157743,1.341968
253,0.143402,1.270539
254,0.143402,1.2655
255,0.143402,1.2357
256,0.143402,1.161492
257,0.143402,1.111286
258,0.143402,1.121065
259,0.143402,1.106268
260,0.143402,1.045341
261,0.164913,1.00699
262,0.179253,0.97233
263,0.179253,0.940739
264,0.179253,0.911836
265,0.179253,0.885293
266,0.172083,0.860839
267,0.150573,0.838239
268,0.143402,0.81729
269,0.143402,0.797819
270,0.129062,0.779675
271,0.143402,0.762727
272,0.236614,0.858822
273,0.157743,0.903003
274,0.172083,0.835909
275,0.272465,1.00453
276,0.860415,1.081364
277,0.874755,0.974866
278,0.480398,0.942883
279,1.72083,3.124843
280,1.190241,3.941566
281,0.55927,2.916332
282,0.336996,2.516545
283,0.265295,2.22291
284,0.193593,1.996951
285,0.150573,1.817891
286,0.150573,1.672725
287,0.193593,1.552668
288,0.179253,1.451453
289,0.129062,1.364932
290,0.114722,1.290229
291,0.114722,1.225104
292,0.121892,1.167764
293,0.659651,1.472621
294,0.853245,2.120122
295,0.688332,2.121738
296,0.688332,1.817494
297,0.760033,1.672319
298,0.702672,1.623466
299,0.609461,1.54952
300,0.58795,1.433332
301,0.58795,1.349303
302,0.638141,1.276616
303,0.616631,1.213109
304,0.666822,1.157116
305,0.745693,1.107365
306,0.5521,1.062887
307,2.014805,1.572248
308,1.935934,1.785698
309,1.226091,1.538637
310,2.523884,2.157181
311,3.986589,2.919975
312,2.502373,2.703798
313,1.73517,2.285868
314,1.469876,6.301299
315,57.991967,34.111462
316,156.158141,29.510105
317,14.497992,12.703312
318,18.319668,22.833909
319,10.669145,13.503028
320,4.366606,7.161257
321,3.620913,5.322205
322,49.760664,67.978604
323,17.444913,26.862665
324,9.371353,9.580084
325,7.4641,6.221441
326,4.59605,4.685906
327,3.628083,3.790767
328,7.951668,7.152011
329,12.633759,19.504783
330,216.200763,161.077644
331,45.236315,49.375412
332,19.474058,19.249531
333,43.422274,40.640232
334,47.423203,35.403989
335,14.820647,14.621961
336,9.421544,41.788197
337,16.491286,19.162328
338,6.33122,8.527194
339,4.639071,6.216219
340,3.276747,4.903367
341,4.717942,18.275053
342,73.816432,52.722618
343,26.852116,41.526666
344,31.713461,53.054424
345,89.999402,55.449001
346,132.48239,76.845253
347,38.152232,24.354255
348,18.068714,9.434355
349,17.473593,14.241697
350,21.33829,19.834616
351,60.601892,28.594877
352,43.2,37.590289
353,33.061444,25.41003
354,48.176066,23.593673
355,36.768398,34.29036
356,42.554689,27.6845
357,103.249793,71.095694
358,43.422274,40.272947
359,44.892149,18.026282
360,33.219187,9.624048
361,16.433925,6.312668
362,17.351701,7.898896
363,17.652846,6.702843
364,11.221245,4.815053
365,8.919635,3.866977
366,6.93351,3.243774
367,11.715983,3.905736
368,7.650523,6.133775
369,8.754722,6.725386
370,8.166772,5.288712
371,6.768598,4.068295
372,5.75761,3.356696
373,5.126639,2.871975
374,5.069278,3.945519
375,7.521461,4.731665
376,6.488963,3.983478
377,8.195452,3.632971
378,7.607502,3.239381
379,6.051585,2.742878
380,20.793361,5.513464
381,12.397145,5.568951
382,7.808266,3.995827
383,6.058755,3.266276
384,5.20551,2.777771
385,4.789643,3.353348
386,9.063037,5.727634
387,91.318705,86.06375
388,190.338124,124.668235
389,204.133444,113.776088
390,160.302473,47.050324
391,93.190108,31.003217
392,52.169826,33.981425
393,28.372183,15.114147
394,14.96405,7.702316
395,10.203087,5.413539
396,8.030539,4.228811
397,6.732747,3.48863
398,5.872332,2.97415
399,5.16966,2.591556
400,4.710772,2.297578
401,4.266224,2.068244
402,4.03678,1.885082
403,3.886207,1.734583
404,3.577892,1.651883
405,3.312598,1.563041
406,6.33839,1.686263
407,21.33112,23.628153
408,34.796614,20.781569
409,11.063502,9.749665
410,7.270506,6.065051
411,5.700249,4.531266
412,7.320697,3.938131
413,26.199635,10.475881
414,14.247037,9.55687
415,9.19927,6.061107
416,6.811618,4.518203
417,5.549676,3.647676
418,4.725112,3.07286
419,4.0081,2.663185
420,3.570722,2.355968
421,3.169195,2.116491
422,2.86805,1.924596
423,2.674456,1.767322
424,3.004282,1.636071
425,2.566905,1.525219
426,2.387651,1.430487
427,2.258589,1.348742
428,2.129527,1.277467
429,1.935934,1.214686
430,1.792531,1.159061
431,1.75668,1.109485
432,1.684979,1.065038
433,1.577427,1.024987
434,1.512896,0.988753
435,2.502373,1.117685
436,4.03678,1.166182
437,2.30878,1.065287
438,2.179718,1.025037
439,2.100846,0.988899
440,1.821212,0.956013
441,1.656299,0.925944
442,1.598938,0.898348
443,1.555917,0.872944
444,1.498556,0.849485
445,1.405344,0.827759
446,1.312133,0.807582
447,1.283452,0.788793
448,1.226091,0.771257
449,1.197411,0.754856
450,1.197411,0.739486
451,1.14005,0.725051
452,1.061178,0.711471
453,1.046838,0.698672
454,1.104199,0.68659
455,1.197411,0.688956
456,1.663469,0.685618
457,2.86088,0.66979
458,2.079336,0.660171
459,1.512896,0.649431
460,1.634788,0.652162
461,1.570257,0.649843
462,1.455535,0.634762
463,1.541577,0.65156
464,1.555917,0.672959
465,1.555917,0.659962
466,1.498556,0.642866
467,1.347983,0.633682
468,1.283452,0.624972
469,1.226091,0.616663
470,1.204581,0.608733
471,1.340813,0.603839
472,1.283452,0.598084
473,1.14005,0.589688
474,1.111369,0.582919
475,1.003817,0.576438
476,0.960797,0.570223
477,0.960797,0.564257
478,1.018158,0.558527
479,0.903436,0.55302
480,0.867585,0.547722
481,0.860415,0.542624
482,0.817394,0.537715
483,0.781544,0.532984
484,0.781544,0.528424
485,0.774373,0.524024
486,0.724183,0.519778
487,0.702672,0.515677
488,0.695502,0.511715
489,0.652481,0.507886
490,0.623801,0.504182
491,0.623801,0.500599
492,0.623801,0.497131
493,0.623801,0.493772
494,0.623801,0.490519
495,0.57361,0.487366
496,0.55927,0.484309
497,0.55927,0.481345
498,0.55927,0.478468
499,0.59512,0.475677
500,0.544929,0.472967
501,0.494739,0.470335
502,0.537759,0.467778
503,0.55927,0.465293
504,0.523419,0.462877
505,0.523419,0.460529
506,0.480398,0.458244
507,0.494739,0.456022
508,0.494739,0.453859
509,0.494739,0.451753
510,0.494739,0.449704
511,0.494739,0.447707
512,0.494739,0.445763
513,0.415867,0.443868
514,0.387187,0.442021
515,0.394357,0.440221
516,0.423037,0.438466
517,0.437378,0.436755
518,0.408697,0.435086
519,0.387187,0.433457
520,0.358506,0.431868
521,0.344166,0.430317
522,0.315485,0.428803
523,0.358506,0.427326
524,0.358506,0.425882
525,0.344166,0.424473
526,0.372846,0.423096
527,0.387187,0.421751
528,0.329826,0.420437
529,0.301145,0.419153
530,0.279635,0.417897
531,0.279635,0.41667
532,0.265295,0.415471
533,0.229444,0.414297
534,0.222274,0.41315
535,0.193593,0.412028
536,0.172083,0.41093
537,0.193593,0.409857
538,0.193593,0.408806
539,0.193593,0.407777
540,0.193593,0.406771
541,0.193593,0.405786
542,0.193593,0.404822
543,0.193593,0.403878
544,0.193593,0.402953
545,0.186423,0.402048
546,0.172083,0.401162
547,0.172083,0.400293
548,0.164913,0.399443
549,0.150573,0.39861
550,0.143402,0.397793
551,0.143402,0.396993
552,0.143402,0.39621
553,0.129062,0.395441
554,0.121892,0.394689
555,0.121892,0.393951
556,0.136232,0.393227
557,0.143402,0.392518
558,0.143402,0.391823
559,0.143402,0.391141
560,0.121892,0.390473
561,0.121892,0.389817
562,0.121892,0.389174
563,0.121892,0.388544
564,0.121892,0.388466
565,0.121892,0.595342
566,0.301145,0.718325
567,0.265295,0.594671
568,0.265295,0.587368
569,0.265295,0.590896
570,0.250954,0.590404
571,0.229444,0.579173
572,0.229444,0.573015
573,0.229444,0.567094
574,0.229444,0.561352
575,0.207934,0.555804
576,0.193593,0.550456
577,0.193593,0.545288
578,0.193593,0.540299
579,0.179253,0.535492
580,0.172083,0.530856
581,0.172083,0.52638
582,0.172083,0.522058
583,0.193593,0.517883
584,0.193593,0.513849
585,0.193593,0.50995
586,0.193593,0.50618
587,0.193593,0.502532
588,0.193593,0.499003
589,0.172083,0.583856
590,0.172083,0.631378
591,0.172083,0.577989
592,0.172083,0.618092
593,0.172083,0.638379
594,0.172083,0.607277
595,0.172083,0.59969
596,0.172083,0.592529
597,0.172083,0.58566
598,0.172083,0.579072
599,0.172083,0.572756
600,0.172083,0.566696
601,0.172083,0.560874
602,0.172083,0.555278
603,0.172083,0.549897
604,0.172083,0.544718
605,0.172083,0.539732
606,0.172083,0.53493
607,0.157743,0.530299
608,0.136232,0.525833
609,0.121892,0.521524
610,0.121892,0.517364
611,0.114722,0.513345
612,0.100382,0.509461
613,0.100382,0.505706
614,0.107552,0.502074
615,0.179253,0.498558
616,0.394357,0.495155
617,0.236614,0.491858
618,0.164913,0.488664
619,0.114722,0.485568
620,0.100382,0.482565
621,0.093212,0.479653
622,0.086041,0.476827
623,0.086041,0.474083
624,0.078871,0.471419
625,0.071701,0.468831
626,0.071701,0.466316
627,0.064531,0.463872
628,0.050191,0.461496
629,0.043021,0.459185
630,0.043021,0.456938
631,0.050191,0.45475
632,0.050191,0.452621
633,0.043021,0.450549
634,0.043021,0.44853
635,0.043021,0.446564
636,0.043021,0.444649
637,0.043021,0.442783
638,0.043021,0.440963
639,0.02868,0.43919
640,0.02868,0.437461
641,0.02868,0.435774
642,0.02868,0.434129
643,0.02151,0.432523
644,0.01434,0.430957
645,0.02868,0.429428
646,0.129062,0.444298
647,1.921593,0.486541
648,2.88239,2.191418
649,2.007635,3.07072
650,0.932116,2.657872
651,0.56644,2.532091
652,0.380017,2.201667
653,0.286805,1.994183
654,0.229444,1.823026
655,0.179253,1.680721
656,0.164913,1.560991
657,0.157743,1.459233
658,0.121892,1.372102
659,0.121892,1.296683
660,0.121892,1.23073
661,0.114722,1.172688
662,0.100382,1.121202
663,0.093212,1.075239
664,0.086041,1.033965
665,0.078871,0.996698
666,0.071701,0.962883
667,0.064531,0.93206
668,0.057361,0.903848
669,0.057361,0.877928
670,0.057361,0.854032
671,0.057361,0.831931
672,0.050191,0.81143
673,0.043021,0.792361
674,0.043021,0.77458
675,0.043021,0.75796
676,0.043021,0.742392
677,0.043021,0.727779
678,0.035851,0.714037
679,0.035851,0.70109
680,0.035851,0.688871
681,0.02868,0.677323
682,0.02868,0.66639
683,0.02868,0.656027
684,0.035851,0.646189
685,0.035851,0.63684
686,0.035851,0.627943
687,0.179253,0.728705
688,0.250954,0.780998
689,0.164913,0.716414
690,0.250954,0.703125
691,0.466058,0.730598
692,0.351336,0.748815
693,0.767203,0.792483
694,1.16873,1.284484
695,1.534407,2.068792
696,3.843187,5.398861
697,5.054938,13.674103
698,1.907253,9.780433
699,1.097029,5.870499
700,0.724183,4.350744
701,0.544929,3.483876
702,0.473228,2.922685
703,0.415867,2.528727
704,0.5521,2.235674
705,8.016199,6.978554
706,6.402921,11.928564
707,36.087237,49.465437
708,43.501145,99.833105
709,43.866822,143.672299
710,160.223602,37.049267
711,30.652282,10.327078
712,10.045344,6.394275
713,5.327402,4.715633
714,3.312598,3.763785
715,2.33029,3.14132
716,1.943104,2.701783
717,1.649129,2.37592
718,1.520066,2.124662
719,1.419685,1.925314
720,1.340813,1.763556
721,1.297793,2.149043
722,2.043485,3.098323
723,1.986124,29.006133
724,5.578357,17.45322
725,3.993759,8.068937
726,3.319768,5.49772
727,2.645776,4.220391
728,2.201228,3.447232
729,2.194058,3.096311
730,2.129527,2.763428
731,2.602755,2.428109
732,4.137162,2.185834
733,2.961261,1.99244
734,2.88239,1.836454
735,2.911071,1.703083
736,2.538224,1.587069
737,2.30161,1.486496
738,2.151037,1.398978
739,1.871402,1.322397
740,1.728,1.25534
741,2.014805,1.248543
742,2.358971,1.84691
743,8.553959,2.083276
744,5.642888,1.784466
745,3.879037,1.641106
746,3.240896,1.528975
747,3.068813,1.638972
748,2.85371,1.787429
749,2.782008,1.687295
750,12.275253,9.40569
751,8.546788,9.313993
752,6.144797,5.590197
753,4.689261,4.199302
754,4.180183,3.394585
755,3.685444,2.864779
756,2.982772,2.489997
757,48.154556,10.442743
758,21.682456,9.55746
759,10.303469,5.718557
760,5.707419,4.272046
761,3.950739,3.439617
762,3.133344,2.894528
763,2.674456,2.508831
764,2.32312,2.221138
765,2.057826,1.998314
766,1.857062,1.820736
767,1.692149,1.675982
768,1.548747,1.611578
769,1.512896,5.719145
770,5.843651,10.328153
771,2.932581,7.446754
772,2.774838,4.997882
773,2.466523,3.889609
774,2.064996,3.206695
775,2.064996,2.740467
776,1.806871,2.402654
777,2.624266,7.079329
778,5.047768,12.23714
779,6.108946,9.055158
780,5.334573,5.943156
781,4.02961,4.442283
782,19.768033,11.416533
783,28.365012,12.592386
784,10.081195,7.831583
785,5.707419,5.271785
786,4.187353,4.089372
787,3.628083,3.375622
788,2.997112,2.888426
789,2.566905,2.531158
790,2.32312,2.260904
791,2.186888,2.048912
792,2.179718,1.878954
793,2.129527,1.738674
794,1.857062,1.621139
795,1.74234,1.521622
796,1.677809,1.434031
797,1.541577,1.356058
798,1.441195,1.286787
799,1.398174,1.225087
800,1.362324,1.169886
801,1.290622,1.120261
802,1.190241,1.075489
803,1.16156,1.034961
804,1.082689,0.998136
805,1.039668,0.964589
806,1.426855,1.010216
807,1.347983,1.019846
808,1.13288,0.95909
809,1.14005,1.002462
810,1.398174,1.011325
811,1.16873,0.952102
812,1.061178,0.922476
813,0.967967,0.89537
814,0.996647,0.870336
815,0.939286,0.847179
816,0.896266,0.825715
817,0.967967,0.805769
818,0.967967,0.787171
819,0.932116,0.769788
820,0.853245,0.753519
821,0.760033,0.738268
822,0.781544,0.723938
823,0.817394,0.710443
824,0.817394,0.697718
825,0.795884,0.685699
826,0.688332,0.674331
827,0.695502,0.663563
828,0.702672,0.653349
829,0.681162,0.643649
830,0.681162,0.634427
831,0.638141,0.625648
832,0.58078,0.617281
833,0.59512,0.609299
834,0.56644,0.601677
835,0.55927,0.594392
836,0.55927,0.587421
837,0.55927,0.580747
838,0.537759,0.57435
839,0.509079,0.568214
840,0.509079,0.562325
841,0.509079,0.556668
842,0.509079,0.55123
843,0.480398,0.545999
844,0.458888,0.540964
845,0.458888,0.536115
846,0.487568,0.531442
847,0.458888,0.526935
848,0.458888,0.522588
849,0.458888,0.518391
850,0.458888,0.514337
851,0.458888,0.51042
852,0.458888,0.506633
853,0.458888,0.505259
854,0.458888,0.503023
855,0.437378,0.498252
856,0.408697,0.494851
857,0.408697,0.491564
858,0.408697,0.488379
859,0.408697,0.485292
860,0.408697,0.482298
861,0.394357,0.479393
862,0.365676,0.48264
863,0.365676,0.56579
864,0.365676,0.607174
865,0.365676,0.556893
866,0.365676,0.551255
867,0.351336,0.54608
868,0.322656,0.541086
869,0.322656,0.53626
870,0.322656,0.5316
871,0.322656,0.527105
872,0.322656,0.522765
873,0.322656,0.518573
874,0.308315,0.514522
875,0.286805,0.510606
876,0.286805,0.506819
877,0.286805,0.503154
878,0.286805,0.499606
879,0.286805,0.496172
880,0.272465,0.492845
881,0.250954,0.489622
882,0.250954,0.486498
883,0.250954,0.483468
884,0.250954,0.480529
885,0.243784,0.477677
886,0.222274,0.474909
887,0.222274,0.472222
888,0.222274,0.469611
889,0.222274,0.467075
890,0.222274,0.46461
891,0.236614,0.462213
892,0.222274,0.459883
893,0.207934,0.457616
894,0.193593,0.45541
895,0.193593,0.453264
896,0.200763,0.451174
897,0.458888,0.44914
898,0.336996,0.447158
899,0.258124,0.445228
900,0.243784,0.443346
901,0.258124,0.441784
902,0.530589,0.445433
903,0.666822,0.446592
904,0.480398,0.441623
905,0.444548,0.439816
906,0.387187,0.438072
907,0.329826,0.43637
908,0.322656,0.434711
909,0.315485,0.433092
910,0.272465,0.431512
911,0.250954,0.42997
912,0.265295,0.431942
913,0.645311,0.432499
914,0.494739,0.428889
915,0.351336,0.427398
916,0.322656,0.425953
917,0.265295,0.424542
918,0.229444,0.423164
919,0.222274,0.421818
920,0.293975,0.440249
921,0.423037,0.450511
922,0.301145,0.436912
923,0.215104,0.435174
924,0.193593,0.433546
925,0.193593,0.431957
926,0.193593,0.430406
927,0.179253,0.42889
928,0.164913,0.427411
929,0.164913,0.425966
930,0.157743,0.424555
931,0.150573,0.423176
932,0.150573,0.42183
933,0.129062,0.420514
934,0.121892,0.419228
935,0.136232,0.417971
936,0.129062,0.416742
937,0.143402,0.415541
938,0.136232,0.414366
939,0.121892,0.413217
940,0.114722,0.412094
941,0.100382,0.410995
942,0.100382,0.409919
943,0.157743,0.444129
944,0.437378,0.463812
945,0.487568,0.440689
946,0.853245,0.438818
947,0.408697,0.501604
948,1.333643,0.53769
949,0.781544,0.49725
950,0.56644,0.49376
951,1.577427,0.651415
952,2.251419,0.741548
953,1.240432,0.649428
954,1.003817,0.639742
955,0.824564,0.630908
956,0.681162,0.622423
957,0.57361,0.614285
958,0.509079,0.606492
959,0.480398,0.599031
960,0.695502,1.151703
961,0.781544,2.165768
962,1.520066,2.181562
963,0.824564,1.827644
964,0.60229,1.683797
965,0.530589,1.564603
966,0.501909,1.463314
967,0.458888,1.376223
968,0.458888,1.300747
969,0.487568,1.234889
970,0.638141,1.176808
971,0.530589,1.12511
972,0.444548,1.078896
973,0.408697,1.03737
974,0.408697,0.99986
975,0.394357,0.965808
976,0.365676,0.93476
977,0.351336,0.906341
978,0.322656,0.880232
979,0.344166,0.856166
980,0.5521,0.839845
981,0.372846,0.822246
982,0.329826,0.800183
983,0.315485,0.781868
984,0.279635,0.764778
985,0.258124,0.748784
986,0.250954,0.813359
987,0.57361,2.27418
988,1.785361,2.877775
989,1.111369,3.365797
990,4.230373,3.395986
991,1.613278,2.735445
992,1.018158,2.39008
993,0.781544,2.129493
994,0.616631,1.925405
995,0.5521,1.761333
996,0.494739,1.626768
997,0.444548,1.514335
998,0.408697,1.418879
999,0.329826,1.336937
1000,0.322656,1.265828
1001,0.315485,1.203549
1002,0.279635,1.148578
1003,0.250954,1.099707
1004,0.322656,2.761255
1005,0.738523,3.376379
1006,0.487568,2.590288
1007,0.387187,2.280004
1008,0.315485,2.043667
1009,0.272465,1.856538
1010,0.279635,1.704749
1011,0.243784,1.579239
1012,0.222274,1.473821
1013,0.200763,1.384121
1014,0.193593,1.306867
1015,0.193593,1.239576
1016,0.193593,1.180431
1017,0.164913,1.128056
1018,0.164913,1.081362
1019,0.143402,1.039469
1020,0.121892,1.001675
1021,0.100382,0.967407
1022,0.121892,0.93619
1023,0.114722,0.907634
1024,0.100382,0.881412
1025,0.100382,0.857248
1026,0.100382,0.834909
1027,0.086041,0.814196
1028,0.078871,0.794937
1029,0.078871,0.776984
1030,0.078871,0.76021
1031,0.078871,0.744501
1032,0.078871,0.729761
1033,0.078871,0.715902
1034,0.071701,0.702848
1035,0.057361,0.690532
1036,0.121892,1.776082
1037,55.066556,70.250171
1038,87.181544,65.390522
1039,65.040199,19.162227
1040,16.806772,8.441579
1041,8.726041,5.703398
1042,5.262871,4.364654
1043,3.642423,3.556374
1044,2.968432,3.009863
1045,2.695967,2.615011
1046,2.416332,2.365811
1047,2.036315,60.593529
1048,1.71366,71.694443
1049,1.426855,21.236763
1050,20.13371,18.064622
1051,12.69112,11.115267
1052,14.139485,8.328244
1053,53.094772,40.841032
1054,49.739154,22.58278
1055,27.755552,28.297529
1056,26.371718,46.03276
1057,21.990772,18.12232
1058,14.103635,8.302139
1059,10.231768,5.680191
1060,8.195452,4.383609
1061,6.610855,3.611622
1062,5.477975,3.083634
1063,4.696432,2.688009
1064,4.194523,2.384233
1065,3.864697,2.142919
1066,3.549212,1.946479
1067,3.248066,1.784343
1068,2.968432,1.649153
1069,2.87522,1.53612
1070,15.114622,1.944497
1071,6.481793,2.052891
1072,4.746622,2.183446
1073,13.386622,2.358194
1074,6.646705,2.256803
1075,5.284382,2.069933
1076,4.961726,1.862242
1077,5.097959,3.382124
1078,6.295369,3.704492
1079,5.693079,2.879187
1080,4.947386,2.496872
1081,4.904365,3.084877
1082,6.488963,3.071796
1083,5.470805,2.529055
1084,4.517178,2.406998
1085,3.929228,2.230996
1086,12.511867,4.111665
1087,16.943004,6.419082
1088,30.057162,13.582453
1089,30.637942,11.5578
1090,34.839635,8.904328
1091,26.787585,56.631045
1092,62.917842,31.174603
1093,22.234556,15.650032
1094,14.3761,49.100823
1095,28.995983,30.031974
1096,24.192,22.738544
1097,26.923817,46.144685
1098,34.366407,35.852256
1099,23.166672,15.393182
1100,19.337826,8.191306
1101,22.205876,5.709069
1102,22.256066,6.365688
1103,18.326838,5.530685
1104,15.967867,8.729235
1105,19.122722,12.474535
1106,10.031004,8.579413
1107,8.288664,5.623481
1108,7.184465,4.322396
1109,5.571187,3.52799
1110,4.725112,2.985735
1111,3.993759,2.593529
1112,3.728465,2.301808
1113,3.900548,2.473409
1114,5.814971,2.408836
1115,3.814506,2.09807
1116,3.255237,1.911594
1117,3.792996,1.759289
1118,4.60322,1.63114
1119,3.312598,1.522855
1120,2.975602,1.429503
1121,5.621378,1.955836
1122,125.907386,91.760795
1123,57.970456,33.743924
1124,15.845975,10.096379
1125,11.830705,6.333329
1126,8.460747,4.729245
1127,7.385228,3.819182
1128,5.865162,4.557474
1129,4.890025,4.26605
1130,3.879037,3.375283
1131,3.011452,2.878336
1132,2.667286,2.516874
1133,2.244249,2.240591
1134,3.527701,2.022929
1135,2.681627,1.847404
1136,2.624266,2.468487
1137,3.412979,2.594943
1138,2.32312,2.17189
1139,2.789178,1.962221
1140,9.944963,4.513776
1141,13.393793,4.917301
1142,7.069743,3.59994
1143,6.151967,3.008307
1144,5.248531,2.599144
1145,5.298722,6.529825
1146,15.58068,15.149864
1147,26.536631,10.200616
1148,11.192564,6.063733
1149,7.786755,4.480106
1150,6.137627,3.586631
1151,5.090788,3.009139
