1.5,6.5,1.31
0,6.3,1.14
0,7.4,1.16
0,2.3,1.42
41.7,3.5,64.31
33,3.9,8.95
22.9,4.4,28.23
53.6,3.6,14.56
30.7,3.6,18.57
49,3.1,24.75
5.6,5.4,16.55
3.3,2.5,8.24
144,2.8,25.3
38.6,6.1,80.04
1.8,4.4,14.2
21.6,6.9,17.63
0,6.6,9.25
0,7.3,5.85
2,6.6,4.23
0,7.6,3.38
0,7,2.71
0,7.1,2.35
0,7.3,2.08
0,6.8,1.79
0,5.4,1.48
4.6,6.2,1.4
0,7.6,1.32
0,6.7,1.22
1,6.6,1.2
43.4,3.1,1.15
0,2.6,2.06
0,6.1,2.39
0,6.9,1.53
0,6.9,1.33
0,6.8,1.23
0,5.9,1.04
0,7.5,0.96
0,6.8,0.96
7.4,6.2,0.97
5.3,6.7,1.18
0,6.4,1.29
0,6.2,1.16
4.1,6.8,0.98
0,4.5,0.85
5.1,6.4,0.75
1.8,4.4,0.88
30.5,3.3,1.07
0.5,2.6,2.5
2.8,3.3,2.43
21.6,2.3,2.23
12.7,4.2,3.87
57.2,5.4,18.06
0,5.4,5.85
6.1,5.6,3.65
0,5.9,3.34
1.5,4.9,3.23
0,6.2,3.23
1.5,4.5,3.23
13,4.4,3.17
3.6,5.7,3.06
1.3,4.8,3.06
0,4.3,3
3.8,3.8,2.9
23.1,4.6,2.83
5.1,2.8,3.78
2.5,4.7,3.36
3,2.7,3.17
6.1,3.1,3.06
0,4.4,3
10.4,5.4,2.9
0,5.6,2.83
0,5.3,2.74
0,5.1,2.74
0,5.5,2.68
0,4.9,2.58
0,4.4,2.58
9.1,5.3,2.58
0,3.4,2.58
13.2,4.8,2.52
0,3.9,2.43
8.6,4.1,2.37
8.1,4.7,2.29
0,4.9,2.23
0,4.8,2.15
2.3,5.1,2.14
0,4.8,2.14
0,4.1,2.09
10.2,4.8,2.01
0,4.2,2.01
0,4.1,1.96
0,4.1,1.83
0,3.9,1.75
0,4.9,1.71
0,4.8,1.63
0,4.7,1.59
0,5.3,1.52
0,5.4,1.52
0,4.8,1.52
0,5.3,1.47
0,4.5,1.41
0,4.9,1.41
2.3,3.7,1.41
0,4,1.37
0.5,4.4,1.3
0,4.5,1.3
0,3.6,1.26
0,3.8,1.2
0,2.7,1.2
13.5,1.8,1.56
7.9,3.1,2.28
0,3.6,1.96
1,3,1.88
0.8,3.3,1.83
0.5,3.8,1.75
0,3.5,1.71
0,4.2,1.59
0,3.4,1.52
0,4.8,1.52
0,4.7,1.47
0,5.1,1.37
21.6,2.4,1.39
0,3.7,1.81
0,4.7,1.36
0,3.9,1.14
0,3.6,1.16
0,4.8,0.97
0,4,0.87
0,4.5,0.76
0,3.2,0.64
0,2.9,0.54
0,3.1,0.51
0,3.1,0.46
2.5,3.9,0.48
0,3.7,0.55
0,3.5,0.61
0,3.5,0.51
0,3.4,0.4
0,3.7,0.41
0,3.7,0.48
0,5.6,0.37
0,3.4,0.31
0,3,0.3
0,2.8,0.3
0,3.9,0.41
0,4.1,0.78
0,4.1,0.45
0,2.9,0.37
0,3.6,0.34
0,3.3,0.95
0,4,0.57
0,5.1,0.46
0,3.5,0.38
0,4.6,0.41
0,3.8,0.38
0,3.8,0.32
0,3.3,0.3
0,3.2,0.33
0,3.6,0.35
0,3.7,0.35
0,3.8,0.35
0,6.1,0.31
0,4.8,0.26
0,4.9,0.21
0,5.1,0.2
0,2.7,0.2
3,2.5,0.18
0,3.8,0.28
0,3.4,0.2
0,4,0.2
0,3.6,0.16
0,3.6,0.15
0,3.9,0.2
0,3.1,0.25
0,4.4,0.25
0,4.7,0.29
0,4.1,0.3
0,4.1,0.26
0,4.2,0.28
0,3.6,0.29
0,4.4,0.26
0,4.3,0.26
0,4.6,0.27
0,4.4,0.28
2,4.3,0.29
0,5.2,0.3
0,5.7,0.29
0,4.7,0.27
0,5.3,0.27
0,4.9,0.25
0,4.6,0.25
0,4.5,0.25
0,3.6,0.25
0,7,0.25
0,5.7,0.25
0,5.5,0.22
0,4.8,0.23
0,4.3,0.25
0,4.4,0.25
0,4.3,0.25
0,4.6,0.25
0,4.8,0.25
0,6.5,0.25
0,7.9,0.24
0,6.1,0.16
0,5.8,0.16
0,4.9,0.14
0,4.8,0.13
0,4.7,0.15
6.9,5.7,0.17
0,5.3,0.24
0,7.2,0.19
0,5.4,0.16
0,3.1,0.16
10.2,4.6,0.19
0.3,4,0.2
0,4,0.22
0,4.4,0.26
4.6,4.7,0.21
10.4,2.6,0.25
22.9,4,0.41
0,7.5,0.24
0,6.8,0.18
0,5,0.14
0,5.5,0.13
0,6.7,0.13
0,6.5,0.13
0,6.3,0.11
0,4.9,0.1
0,6.9,0.12
0,9.5,0.13
0,6.5,0.11
0,7.3,0.11
0,6.6,0.12
0,7.1,0.11
0,7.1,0.1
0,7.1,0.09
0,6.5,0.07
0,5.8,0.07
0,5.1,0.07
0,6,0.07
0,6.3,0.1
0,6.1,0.09
22.4,2.1,0.1
70.1,4.9,0.37
8.1,7.2,0.3
1.5,9,0.25
0,8.9,0.25
0,6.4,0.25
0,6.7,0.25
0,7.7,0.25
0,8,0.25
0,7.2,0.22
0,5.6,0.2
9.9,6,0.2
0,6,0.2
0,7.2,0.2
0,6,0.2
12.2,7,0.2
0,8.6,0.2
0,7.3,0.2
4.1,6.2,0.23
0,5.6,0.25
0.5,6.2,0.25
0,7.5,0.25
0,8,0.25
0,8.2,0.24
0,7.4,0.21
0,7.9,0.2
0,6.8,0.2
1.3,4.8,0.18
0,7.8,0.2
33.5,7.6,0.33
0,5,0.22
3.8,3.6,0.24
20.8,5.5,0.38
0,7.5,1.2
0,7.6,1.22
0.5,5.9,0.67
59.2,5.6,2.4
0,9.1,1.66
0,7.9,0.78
0,9,0.47
0,8.3,0.37
0,7.7,0.27
0,5.7,0.21
3.8,6.3,0.21
5.1,7.6,0.27
0,7.5,0.25
0,5.3,0.18
2.8,6.8,0.16
6.9,7.9,0.16
0,6.9,0.17
27.4,4.8,0.92
22.9,7.9,1.19
0,9.3,0.96
0,8,0.96
0,6.7,1.06
9.1,6.2,0.98
