date,ObserveValue,AnalogValue
281,0.000000,0.068074
282,0.000000,0.067065
283,0.000000,0.066085
284,0.000000,0.072126
285,0.000000,0.086954
286,0.000000,0.083749
287,0.000000,0.069526
288,0.000000,0.081513
289,0.000000,0.088604
290,0.000000,0.075812
291,0.000000,0.071275
292,0.000000,0.070154
293,0.000000,0.069085
294,0.000000,0.068047
295,0.000000,0.067039
296,0.000000,0.066061
297,0.000000,0.065109
298,0.000000,0.064183
299,0.000000,0.063282
300,0.000000,0.062406
301,0.000000,0.061553
302,0.000000,0.060723
303,0.000000,0.059914
304,0.000000,0.059127
305,0.000000,0.058360
306,0.000000,0.057612
307,0.000000,0.056883
308,0.000000,0.056171
309,0.000000,0.055476
310,0.000000,0.068221
311,0.000000,0.072432
312,0.000000,0.057839
313,0.000000,0.110708
314,0.000000,0.129594
315,0.000000,0.074641
316,0.000000,0.073129
317,0.000000,0.071974
318,0.000000,0.070859
319,0.000000,0.069781
320,0.000000,0.068734
321,0.000000,0.089435
322,0.000000,0.153231
323,0.000000,0.151150
324,0.000000,0.095556
325,0.000000,0.093323
326,0.000000,0.091471
327,0.000000,0.089693
328,0.000000,0.087981
329,0.000000,0.086330
330,0.000000,0.084737
331,0.000000,0.083202
332,0.000000,0.081724
333,0.000000,0.080297
334,0.000000,0.079621
335,0.000000,0.078532
336,0.000000,0.076550
337,0.000000,0.075278
338,0.000000,0.074051
339,0.000000,0.072862
340,0.000000,0.071710
341,0.000000,0.070595
342,0.000000,0.069514
343,0.000000,0.068462
344,0.000000,0.067442
345,0.000000,0.066451
346,0.000000,0.065488
347,0.000000,0.064552
348,0.000000,0.063642
349,0.000000,0.062756
350,0.000000,0.061894
351,0.000000,0.061055
352,0.000000,0.060238
353,0.000000,0.059442
354,0.000000,0.058666
355,0.000000,0.057910
356,0.000000,0.057173
357,0.000000,0.056454
358,0.000000,0.055753
359,0.000000,0.055069
360,0.000000,0.074623
361,0.000000,0.113718
362,0.000000,0.103842
363,0.000000,0.070230
364,0.000000,0.101532
365,0.000000,0.119869
366,0.100759,0.507832
367,0.219766,0.653388
368,0.119404,0.316505
369,0.041256,0.297208
370,0.008330,0.281392
371,0.004760,0.266896
372,0.003570,0.253642
373,0.002777,0.241518
374,0.001587,0.230432
375,0.001190,0.220278
376,0.000397,0.210928
377,0.000000,0.202291
378,0.000000,0.194298
379,0.000000,0.186878
380,0.000000,0.179974
381,0.000000,0.173538
382,0.000000,0.167528
383,0.000000,0.161901
384,0.000000,0.156624
385,0.000000,0.151666
386,0.000000,0.147000
387,0.000000,0.142600
388,0.000000,0.138445
389,0.000000,0.134517
390,0.000000,0.130797
391,0.000000,0.127269
392,0.000000,0.123919
393,0.000000,0.120735
394,0.000000,0.117705
395,0.000000,0.114818
396,0.000000,0.112064
397,0.000000,0.109434
398,0.000000,0.106921
399,0.000000,0.104517
400,0.000000,0.102215
401,0.165817,0.100380
402,0.278477,0.117023
403,0.030148,0.121045
404,0.040066,0.102068
405,0.076958,0.099773
406,0.042843,0.097665
407,0.011901,0.095641
408,0.004760,0.093698
409,0.002380,0.091830
410,0.000397,0.090033
411,0.000000,0.088303
412,0.000000,0.086636
413,0.000000,0.085029
414,0.000000,0.083479
415,0.000000,0.081983
416,0.000000,0.080538
417,0.000000,0.079141
418,0.000000,0.077791
419,0.000000,0.076485
420,0.000000,0.075221
421,0.000000,0.073997
422,0.000000,0.072812
423,0.000000,0.071662
424,0.000000,0.070548
425,0.000000,0.069467
426,0.000000,0.068417
427,0.000000,0.067398
428,0.000000,0.066409
429,0.000000,0.065447
430,0.000000,0.064512
431,0.000000,0.064082
432,0.000000,0.065321
433,0.000000,0.064673
434,0.000000,0.064843
435,0.000000,0.065072
436,0.000000,0.061191
437,0.000000,0.060353
438,0.000000,0.059554
439,0.000000,0.058775
440,0.000000,0.058017
441,0.000000,0.057850
442,0.000000,0.057335
443,0.000000,0.060707
444,0.000000,0.061700
445,0.000000,0.056169
446,0.000000,0.055447
447,0.000000,0.054770
448,0.000000,0.054108
449,0.000000,0.053462
450,0.000000,0.052832
451,0.000000,0.052215
452,0.000000,0.051613
453,0.000000,0.051024
454,0.000000,0.050449
455,0.082512,0.119773
456,0.007140,0.192950
457,2.402357,0.507894
458,1.523688,0.594208
459,0.900487,0.296950
460,0.559333,0.282004
461,3.323075,1.434268
462,2.508670,1.706139
463,0.984982,1.027878
464,0.486342,0.880494
465,0.323303,0.768811
466,0.438343,0.680200
467,0.365749,0.608363
468,0.165817,0.549046
469,0.024991,0.499371
470,0.005554,0.457356
471,0.000397,0.421466
472,0.000000,0.390506
473,0.000000,0.363575
474,0.000000,0.339974
475,0.000000,0.319086
476,0.000000,0.300447
477,0.000000,0.283752
478,0.000000,0.268724
479,0.000000,0.255131
480,0.000000,0.242778
481,0.000000,0.231511
482,0.000000,0.221198
483,0.000000,0.224938
484,0.085685,4.248931
485,5.812307,6.736255
486,2.258358,3.815889
487,1.059957,2.397769
488,0.553780,1.799628
489,0.339567,1.431732
490,0.150346,1.182004
491,0.064661,1.001125
492,0.017454,0.866175
493,0.005554,0.820457
494,0.144395,1.140966
495,0.283634,1.096092
496,0.098776,0.833830
497,0.003570,0.732924
498,0.000000,0.652386
499,0.000000,0.586459
500,0.000000,0.531589
501,0.000000,0.485202
502,0.000000,0.445653
503,2.908930,5.697687
504,3.462313,6.342402
505,2.088971,3.320179
506,1.564150,2.227567
507,0.779893,1.689222
508,0.467301,1.353109
509,0.346707,1.123340
510,0.689845,1.286541
511,1.038932,1.186893
512,0.703332,0.929380
513,0.314575,0.807979
514,0.190015,0.712582
515,0.140825,0.635538
516,0.098379,0.572445
517,0.076561,0.520222
518,0.062280,0.476062
519,0.033719,0.438115
520,0.014678,0.405417
521,0.003570,0.377024
522,0.006347,0.352161
523,0.004364,0.588037
524,0.115437,0.632563
525,0.233651,0.458375
526,0.099173,0.422203
527,0.037686,0.391613
528,0.025785,0.364879
529,0.015868,0.354868
530,0.015868,0.389254
531,0.021818,0.377916
532,0.043239,0.359106
533,0.053553,0.346337
534,0.040066,0.309442
535,0.030942,0.291908
536,0.009917,0.276212
537,0.000000,0.262004
538,0.000000,0.249091
539,0.000000,0.237322
540,0.000000,0.226559
541,0.000000,0.216685
542,0.000000,0.207596
543,0.000000,0.199200
544,0.000000,0.191420
545,0.000000,0.184196
546,0.000000,0.177473
547,0.000000,0.171202
548,0.000000,0.165340
549,0.000000,0.159850
550,0.000000,0.154696
551,0.000000,0.149850
552,0.000000,0.145287
553,0.000000,0.140983
554,0.000000,0.136918
555,0.000000,0.133071
556,0.000000,0.129427
557,0.000000,0.125969
558,0.000000,0.122685
559,0.000000,0.119561
560,0.000000,0.116587
561,0.000000,0.113752
562,0.000000,0.111046
563,0.000000,0.108462
564,0.000000,0.105992
565,0.000000,0.106006
566,0.000000,0.104550
567,0.000000,0.100219
568,0.000000,0.098083
569,0.000000,0.096044
570,0.000000,0.094086
571,0.000000,0.092204
572,0.000000,0.090393
573,0.000000,0.088650
574,0.000000,0.086970
575,0.000000,0.085351
576,0.000000,0.083790
577,0.000000,0.082283
578,0.000000,0.082251
579,0.000000,0.081344
580,0.000000,0.078611
581,0.000000,0.085330
582,0.000000,0.114380
583,0.000000,0.115009
584,0.000000,0.087364
585,0.000000,0.085587
586,0.000000,0.084019
587,0.000000,0.082506
588,0.000000,0.081044
589,0.000000,0.079633
590,0.000000,0.078269
591,0.000000,0.080748
592,0.000000,0.080812
593,0.000000,0.075880
594,0.000000,0.074617
595,0.000000,0.073414
596,0.000000,0.072248
597,0.000000,0.071117
598,0.000000,0.070020
599,0.000000,0.068954
600,0.000000,0.067919
601,0.000000,0.066915
602,0.000000,0.065939
603,0.000000,0.064990
604,0.000000,0.064068
605,0.000000,0.063171
606,0.000000,0.062298
607,0.000000,0.061448
608,0.000000,0.060621
609,0.000000,0.059816
610,0.000000,0.059031
611,0.000000,0.058266
612,0.000000,0.057928
613,0.000000,0.064995
614,0.000000,0.083168
615,0.000000,0.111342
616,0.000000,0.965375
617,1.716876,1.878673
618,1.879122,1.334244
619,0.668027,0.964786
620,0.300691,0.840629
621,0.152726,0.743899
622,0.120197,0.665867
623,0.092429,0.601702
624,0.055140,0.548057
625,0.034909,0.502760
626,0.028165,0.464272
627,0.180494,3.541171
628,13.493025,7.635684
629,6.614018,4.770163
630,2.632834,2.753429
631,1.685934,2.021636
632,1.237674,1.597983
633,1.765272,3.052505
634,1.593108,2.775956
635,1.103196,1.836386
636,0.922305,1.476971
637,0.783067,1.233566
638,0.679134,1.056314
639,0.541482,0.921634
640,0.451434,0.816105
641,0.364162,0.730769
642,0.282444,0.659902
643,0.213816,0.600165
644,0.148759,0.549494
645,0.118214,0.506359
646,0.102346,0.469216
647,0.093619,0.436365
648,0.074181,0.407413
649,0.100759,0.795979
650,0.237618,0.871182
651,0.339170,0.755802
652,0.264196,0.724893
653,0.154709,0.605941
654,0.081322,0.552214
655,0.062280,0.506539
656,0.026975,0.467111
657,0.016661,0.432938
658,0.011901,0.403180
659,0.003967,0.376912
660,0.002777,0.353424
661,0.000397,0.332453
662,0.000000,0.313779
663,0.003174,0.410614
664,0.081322,0.478232
665,0.133685,0.404650
666,0.023008,0.352705
667,0.033322,0.331482
668,0.073388,0.312468
669,0.051570,0.295277
670,0.021025,0.279735
671,0.001587,0.265581
672,0.000000,0.252710
673,0.001587,0.240937
674,0.002380,0.230119
675,0.000000,0.220151
676,0.000000,0.210914
677,0.000000,0.202372
678,0.000000,0.194437
679,0.000000,0.187049
680,0.000000,0.180178
681,0.000000,0.173780
682,0.000000,0.167810
683,0.000000,0.189430
684,0.000397,0.207476
685,0.039669,0.185601
686,0.063074,0.168542
687,0.118214,0.238464
688,0.353451,0.257248
689,0.309418,0.193686
690,0.065454,0.186093
691,0.000793,0.179314
692,0.000000,0.172979
693,0.049190,0.167036
694,0.246345,0.161464
695,0.345121,0.156228
696,0.163833,0.151302
697,0.102743,0.146666
698,0.093619,0.142291
699,0.080528,0.138158
700,0.080528,0.134249
701,0.074181,0.130545
702,0.063470,0.127032
703,0.063470,0.123696
704,0.051570,0.120524
705,0.032925,0.117505
706,0.026578,0.114627
707,0.011901,0.111882
708,0.003967,0.109261
709,0.002380,0.106756
710,0.000000,0.104359
711,0.000000,0.102064
712,0.000000,0.099864
713,0.000000,0.097754
714,0.000000,0.095728
715,0.000000,0.093782
716,0.000000,0.091911
717,0.000000,0.090111
718,0.000000,0.088378
719,0.000000,0.086709
720,0.000000,0.085100
721,0.000000,0.083547
722,0.000000,0.082049
723,0.000000,0.080601
724,0.000000,0.079203
725,0.000000,0.077851
726,0.000000,0.076543
727,0.000000,0.075277
728,0.000000,0.074052
729,0.000000,0.072864
730,0.000000,0.071713
731,0.000000,0.070597
732,0.000000,0.069514
733,0.000000,0.068464
734,0.000000,0.067443
735,0.000000,0.066452
736,0.000000,0.065489
737,0.000000,0.064553
738,0.000000,0.063643
739,0.000000,0.062757
740,0.000000,0.061896
741,0.000000,0.061057
742,0.000000,0.060240
743,0.000000,0.059470
744,0.000000,0.058704
745,0.000000,0.057921
746,0.000000,0.057184
747,0.000000,0.056464
748,0.000000,0.055763
749,0.841777,0.076933
750,0.170180,0.100208
751,0.418905,0.082728
752,0.296724,0.065562
753,0.093619,0.064530
754,0.024198,0.063617
755,0.005554,0.062727
756,0.000397,0.061861
757,0.000000,0.061019
758,0.000000,0.060200
759,0.000000,0.059404
760,0.000000,0.065113
761,0.000000,0.095400
762,0.000000,0.098375
763,0.000000,0.068477
764,0.000000,0.067284
765,0.000000,0.066290
766,0.000000,0.116252
767,1.059560,0.141832
768,8.907285,1.435396
769,3.976027,1.899455
770,1.628414,1.005528
771,1.144452,0.863430
772,0.885810,0.756526
773,0.738637,0.671151
774,0.590672,0.601369
775,0.494673,0.543456
776,0.411765,0.494910
777,0.319732,0.453799
778,0.247138,0.445235
779,0.246345,0.420787
780,0.228097,0.378342
781,0.184461,0.352875
782,0.148362,0.330475
783,0.118214,0.310595
784,0.094016,0.292851
785,0.062280,0.276920
786,0.044826,0.262547
787,0.051570,0.249522
788,0.023405,0.237669
789,0.005157,0.226838
790,0.000000,0.216908
791,0.000000,0.207772
792,0.000000,0.199342
793,0.000000,0.198434
794,0.620820,0.271808
795,0.871529,0.283764
796,0.655729,0.218717
797,0.299501,0.209201
798,0.142412,0.221264
799,0.215006,0.324739
800,0.339567,0.333570
801,0.322906,0.250240
802,0.163436,0.237995
803,0.088065,0.227169
804,0.051966,0.217228
805,0.021818,0.208073
806,0.004364,0.199633
807,0.003174,0.191814
808,0.001190,0.184554
809,0.001587,0.191580
810,0.063867,0.189542
811,0.191998,0.219705
812,0.245551,0.228253
813,1.441969,0.186571
814,2.640768,0.244886
815,1.561770,0.258733
816,0.687861,0.203195
817,0.394310,0.194867
818,0.203105,0.187394
819,0.104330,0.180451
820,0.046016,0.173977
821,0.012297,0.167927
822,0.003174,0.162268
823,0.517284,0.169718
824,1.005610,0.168787
825,0.380426,0.153821
826,0.264592,0.150757
827,0.376856,0.156940
828,1.350731,0.476726
829,22.440773,14.433573
830,22.312245,18.039729
831,50.258287,85.560230
832,37.261521,32.026463
833,32.233471,39.848876
834,38.317907,14.406391
835,13.208202,6.433671
836,7.592257,4.211324
837,4.314008,2.973812
838,3.094581,2.339548
839,2.349994,1.923273
840,1.878725,1.620848
841,1.624844,1.387308
842,1.420945,1.200422
843,1.216649,1.047689
844,1.076221,0.922598
845,0.884223,0.818983
846,0.739034,0.731746
847,0.726737,0.658643
848,0.609316,0.596991
849,0.544259,0.543744
850,0.506574,0.497624
851,0.466111,0.457790
852,0.384393,0.423263
853,0.356228,0.393185
854,0.355831,0.366641
855,0.326079,0.343193
856,0.255469,0.322520
857,0.199932,0.303922
858,0.155899,0.287048
859,0.120991,0.271791
860,0.093222,0.257963
861,0.078148,0.245429
862,0.071008,0.234031
863,0.120197,0.357558
864,0.239601,0.411268
865,0.277287,0.369203
866,0.527995,0.898012
867,2.263515,4.277053
868,8.970756,8.579629
869,5.505269,5.239547
870,2.561033,3.287482
871,1.893006,2.393243
872,1.081378,1.765588
873,0.758075,1.410063
874,0.524821,1.166623
875,0.415335,0.989658
876,0.326476,0.855915
877,0.292361,0.751858
878,0.277287,0.668171
879,0.200329,0.599410
880,0.155899,0.542412
881,0.111867,0.494587
882,0.078545,0.454298
883,0.071008,0.419688
884,0.049586,0.389364
885,0.043636,0.362923
886,0.059107,0.339694
887,0.615663,0.578152
888,1.075428,0.625573
889,0.321319,0.450767
890,0.136858,0.415795
891,0.061884,0.386002
892,0.028165,0.359887
893,0.015471,0.336850
894,0.010314,0.316425
895,0.008330,0.298195
896,0.007537,0.281847
897,0.036099,0.281756
898,0.054743,0.272462
899,0.103536,0.457962
900,7.621612,3.614441
901,5.180776,4.559785
902,34.839726,28.017290
903,14.964350,12.861529
904,6.351409,4.708439
905,3.358777,2.986468
906,2.238920,2.178508
907,1.746628,1.707477
908,1.394367,1.397345
909,1.121047,1.178711
910,0.928255,1.015062
911,0.800521,0.886739
912,0.731100,0.783647
913,0.639068,0.699471
914,0.570044,0.629877
915,0.544656,0.571423
916,0.515697,0.521665
917,0.470475,0.479009
918,0.456987,0.442163
919,0.423269,0.409937
920,0.391533,0.381522
921,0.361385,0.356607
922,0.366145,0.334775
923,0.390740,0.315193
924,0.361385,0.297429
925,0.332823,0.281394
926,0.306245,0.266861
927,0.290377,0.253628
928,0.280857,0.241550
929,0.265783,0.230495
930,0.265783,0.220344
931,0.257055,0.210996
932,0.243171,0.202363
933,0.243171,0.194371
934,0.234841,0.186954
935,0.221750,0.180058
936,0.247931,0.176260
937,0.418508,0.253763
938,0.526805,0.272071
939,0.333220,0.203397
940,0.257849,0.195065
941,0.261419,0.239815
942,0.320922,0.248948
943,0.349881,0.203364
944,0.297121,0.195188
945,0.249122,0.187764
946,0.214609,0.180841
947,0.201915,0.174382
948,0.201915,0.168356
949,0.201915,0.162723
950,0.201915,0.157429
951,0.201915,0.152455
952,0.201915,0.147777
953,0.194775,0.143363
954,0.183271,0.139194
955,3.717385,1.148818
956,3.484528,1.472658
957,0.950073,0.815009
958,0.570837,0.716171
959,0.433979,0.639566
960,0.361782,0.576828
961,0.322906,0.524427
962,0.281253,0.480203
963,0.265783,0.442614
964,0.265783,0.438681
965,0.265783,0.417087
966,0.257055,0.375416
967,0.235237,0.351234
968,0.214213,0.329711
969,0.201915,0.310469
970,0.194775,0.293174
971,0.183271,0.277564
972,0.183271,0.263408
973,0.183271,0.250526
974,0.176527,0.238775
975,0.159866,0.228006
976,0.149552,0.218095
977,0.149552,0.208963
978,0.149552,0.200519
979,0.143999,0.192685
980,0.134875,0.185410
981,0.134875,0.178643
982,0.134875,0.172328
983,0.134875,0.166420
984,0.134875,0.160885
985,0.134875,0.155688
986,0.129718,0.150800
987,0.120991,0.146197
988,0.120991,0.141855
989,0.120991,0.137751
990,0.120991,0.133867
991,0.120991,0.130185
992,0.115834,0.126692
993,0.107900,0.123375
994,0.107900,0.120220
995,0.107900,0.117216
996,0.107900,0.114352
997,0.103536,0.111620
998,0.095999,0.109012
999,0.095999,0.106518
1000,0.095999,0.104132
1001,0.095999,0.101847
1002,0.095999,0.099657
1003,0.095999,0.097555
1004,0.095999,0.095538
1005,0.095999,0.093600
1006,0.095999,0.091736
1007,0.095999,0.091595
1008,0.100363,0.090440
1009,0.103139,0.087223
1010,0.095999,0.085587
1011,0.095999,0.084018
1012,0.095999,0.082503
1013,0.092032,0.081041
1014,0.085288,0.079628
1015,0.085288,0.078262
1016,0.085288,0.076941
1017,0.085288,0.075662
1018,0.089255,0.074888
1019,0.100363,0.075919
1020,0.118214,0.078678
1021,0.146379,0.084054
1022,0.165420,0.081903
1023,0.148759,0.073626
1024,0.116230,0.072413
1025,0.103536,0.071276
1026,0.092032,0.070173
1027,0.074181,0.069103
1028,0.071404,0.068064
1029,0.087669,0.067055
1030,0.075371,0.066075
1031,0.067834,0.065123
1032,0.055537,0.064197
1033,0.055537,0.063297
1034,0.055537,0.062420
1035,0.055537,0.061567
1036,0.055537,0.060737
1037,0.055537,0.059928
1038,0.055537,0.059141
1039,0.055537,0.058373
1040,0.055537,0.057624
1041,0.055537,0.056894
1042,0.055537,0.056182
1043,0.055537,0.055487
1044,0.055537,0.054809
1045,0.049586,0.054147
1046,0.167403,0.107533
1047,0.320129,0.126686
1048,0.202709,0.070762
1049,0.125354,0.069366
1050,0.103536,0.068319
1051,0.092032,0.067303
1052,0.081718,0.066317
1053,0.075371,0.065358
1054,0.075371,0.064426
1055,0.067834,0.063517
1056,0.055537,0.062633
1057,0.055537,0.061774
1058,0.049586,0.060938
1059,0.040462,0.060123
1060,0.040462,0.059330
1061,0.046413,0.058557
1062,0.063074,0.064700
1063,0.083305,0.066456
1064,0.088065,0.058622
1065,0.062280,0.057827
1066,0.040859,0.057091
1067,0.040462,0.056374
1068,0.040462,0.055675
1069,0.036099,0.054992
1070,0.028958,0.054326
1071,0.039272,0.057287
1072,0.063074,0.057962
1073,0.067437,0.053554
1074,0.049983,0.052899
1075,0.040462,0.052281
1076,0.036099,0.051677
1077,0.028958,0.051087
1078,0.028958,0.050510
1079,0.028958,0.049946
1080,0.028958,0.049393
1081,0.028958,0.048853
1082,0.028958,0.048325
1083,0.025785,0.047807
1084,0.020628,0.047300
1085,0.020628,0.046804
1086,0.020628,0.046318
1087,0.018248,0.045842
1088,0.014281,0.045375
1089,0.014281,0.044918
1090,0.014281,0.044470
1091,0.014281,0.044030
1092,0.014281,0.043599
1093,0.012694,0.043176
1094,0.009917,0.042761
1095,0.009917,0.042355
1096,0.009917,0.041955
1097,0.009917,0.041563
1098,0.009917,0.041178
1099,0.009917,0.040801
1100,0.009917,0.040430
1101,0.009917,0.040065
1102,0.007934,0.039708
1103,0.004760,0.039356
1104,0.006744,0.039010
1105,0.009917,0.038671
1106,0.009917,0.038337
1107,0.007934,0.038009
1108,0.004760,0.037687
1109,0.004760,0.037370
1110,0.004760,0.037058
1111,0.004760,0.036751
1112,0.004760,0.036449
1113,0.003174,0.036153
1114,0.000397,0.035861
1115,0.000000,0.035573
1116,0.000000,0.035290
1117,0.000000,0.035012
1118,0.000000,0.034738
1119,0.000000,0.034468
1120,0.000000,0.034203
1121,0.000000,0.033941
1122,0.000000,0.033683
1123,0.000000,0.033430
1124,0.000000,0.033180
1125,0.000000,0.032933
1126,0.000000,0.032691
1127,0.000000,0.032452
1128,0.000000,0.032216
1129,0.000000,0.031984
1130,0.000000,0.031755
1131,0.000000,0.031529
1132,0.000000,0.031307
1133,0.000000,0.031087
1134,0.051570,0.105083
1135,0.159470,0.132924
1136,0.165420,0.050383
1137,0.178511,0.116713
1138,0.223733,0.141078
1139,0.104726,0.070960
1140,0.062280,0.069429
1141,0.036496,0.068352
1142,0.023405,0.067308
1143,0.012694,0.066298
1144,0.009917,0.065322
1145,0.007934,0.064380
1146,0.004760,0.063468
1147,0.002777,0.062585
1148,0.000000,0.061726
1149,0.000000,0.060890
1150,0.000000,0.060077
1151,0.000000,0.059285
