7.6,6.2,1.35402624
9.1,4.8,1.28587392
0,3.4,1.3931136
4.6,5.4,1.94133888
0.3,3.7,1.92830976
0.3,4.3,1.49634432
1,4.8,1.34199936
8.6,3.2,1.39712256
26.2,4,2.22296832
11.9,4.5,3.17810304
2.3,4.9,2.83533696
0.8,5,2.68399872
0,5.7,2.26305792
1,2.1,2.08766592
2.5,6,1.93332096
1,4.5,1.778976
0,4.3,1.62463104
0,4.4,1.48932864
0,3.2,1.41716736
0.8,4.4,1.37908224
3.8,3.7,1.43921664
10.9,4,1.49133312
11.9,5,1.46527488
0.3,3.5,1.39912704
12.2,2.5,1.52240256
1,4.1,1.69679232
0.5,4.7,1.8741888
0,5.3,1.68075648
0.8,4,1.50736896
0,5.6,1.43721216
0.5,2.6,1.24678656
2.5,3.8,1.2327552
0,2.9,1.2327552
0,5.5,1.20569472
0,4.4,1.10547072
1.3,5,1.04433408
0,6.2,1.00023552
0,4.8,0.9972288
0,5.2,0.98419968
0,4.9,0.93108096
0,3.5,0.88798464
0.5,4.7,0.88497792
0,5.3,0.85992192
0,4.8,0.77874048
0,4.8,0.7717248
0,4.4,0.7717248
0,2.2,0.7717248
14.7,2,0.7967808
1.8,2.7,0.92907648
0,3.3,1.08542592
0,3.3,1.04433408
0,4.4,1.00023552
0,4.7,0.9721728
0,3.3,1.40213376
37.6,3.2,2.6659584
0,5.2,1.7990208
5.6,2.9,1.72084608
1.5,4.3,1.48231296
0.5,4.3,1.34199936
4.6,3.6,1.23977088
2.3,2.9,1.2327552
5.8,4,1.17963648
0.8,4,1.0623744
3.6,3.6,1.21972608
5.8,2.5,1.2327552
2.5,4,1.2327552
0,3.5,1.2327552
0,3.8,1.17963648
0,3.5,0.98520192
0,4.2,0.89099136
4.1,1.3,1.22573952
15.5,3.5,1.97040384
2.3,3.1,1.69979904
0,2.8,1.48131072
0,3.8,1.35001728
0,1.6,1.22573952
0,2.9,1.10045952
0,2.5,1.00424448
0,2.5,0.9721728
0,3.2,0.89099136
0,1.8,0.88497792
8.4,0.7,0.85992192
0,2.5,0.77874048
0,3.3,0.75969792
0,2.6,0.70858368
0,3.1,0.66548736
0,2.3,0.66248064
0,1.2,0.66248064
0,2.1,0.66248064
0,1.4,0.66248064
1,2.1,0.66248064
0,1.9,0.66248064
0,1.9,0.66248064
0,2.2,0.66248064
0,1.7,0.64043136
0,2.1,0.58931712
3,0.7,0.68352768
18.8,1.3,0.86894208
18,0.8,1.20669696
20.1,1.7,1.56148992
0,2.1,2.17586304
