0,2,2.861
0.3,0.6,2.746
3.8,1,2.712
5.6,0.3,2.709
7.9,1.4,3.162
0,2.2,3.061
0,1.8,2.969
0,2,2.923
0,1.9,2.886
0,2.3,2.835
0,1.9,2.808
8.6,1.1,2.839
0.5,2.2,2.902
0.3,1.2,2.769
2.3,1.4,2.705
8.9,1.2,2.709
2.8,1.3,2.675
0,2.1,2.59
0,1.5,2.557
0,2,2.506
0,1.2,2.445
1.5,1.4,2.404
0.3,1.8,2.385
0,2.8,2.327
0,1.6,2.28
6.4,0.6,2.271
0.5,1.6,2.333
5.6,1.6,2.463
10.2,1.4,3
22.9,0.9,3.877
17.8,1.1,4.476
0,0.6,4.994
28.4,1,5.223
13,2.3,11.467
0,1.7,12.434
1,3.2,10.058
0,3.3,8.622
0,2.7,7.58
0,2.6,6.925
0,4,6.451
0,3,5.987
3.8,2.8,5.717
0,2.4,5.619
0,2.6,5.361
8.1,2.5,5.503
1.8,2.6,5.627
0,3.9,5.465
0,4.4,5.288
0,2.9,5.113
2.5,1.3,4.951
15.5,1.1,5.164
1.5,3.4,5.441
0,2.5,5.419
0.8,4,5.406
12.7,2.4,5.516
4.8,2.2,6.08
11.4,2.2,6.759
5.6,3.2,8.197
4.6,2.3,9.16
7.1,1.8,10.696
6.1,2.2,10.718
30.2,1.5,11.881
7.9,2.1,15.354
1.5,3,15.442
3.6,2.4,14.141
20.6,3.9,15.251
9.7,2,18.978
17.5,2.1,25.056
21.1,2.1,29.629
2,4.8,28.446
0,3.7,23.474
2.8,3,19.747
0,5.1,17.261
0,3.4,14.81
0,3.8,13.113
0,4.9,11.686
0,4.7,10.575
0,4.2,9.664
0,4.6,8.919
16.5,3.8,8.701
10.4,4.4,8.282
0,4.3,7.591
0,3.8,7.063
0.5,4,6.673
0,2.8,6.273
0,4.5,5.955
1.8,4.4,5.702
7.6,2.1,5.442
2.1,6,5.392
0,5.4,5.07
0.3,3.3,4.809
12.7,3.4,5.21
1,3.2,5.013
2.3,4.7,4.755
0,6.4,4.477
0,6.4,4.278
0,6.2,4.034
0,6.3,3.81
4.3,5.7,3.914
0,3.3,3.789
0.5,5.9,3.659
10.2,1.8,3.673
42.9,1.7,8.407
93.5,2.4,30.567
2.3,3.3,37.538
2.8,3.4,28.991
0,5,23.961
0,4.4,21.213
8.9,4.4,18.036
5.1,2.8,15.848
1.5,4.6,13.779
0,5.9,12.225
0,3.7,10.884
12.2,3.7,10.284
0.8,6.1,10.697
0.8,5,9.608
0,4,8.996
0.8,5.6,8.618
0,4.1,7.95
0,6.5,7.525
0,6.1,7.078
0,7.7,6.761
0,6.6,6.38
0.5,5,6.19
22.6,3.5,6.879
0.8,5.5,7.726
0,4.6,6.539
0,6.5,6.058
1.5,6.7,5.78
0,8.8,5.448
0,7.1,5.119
0,3.2,4.96
0,3.9,4.783
0,4.6,4.71
5.3,6.4,4.507
1.5,2.3,4.32
8.1,6,4.257
0,7.3,3.973
0,7.7,3.877
0,4.4,3.66
4.1,5.7,3.486
0,7.3,3.278
0,7.7,3.111
0,6,2.901
0,5.5,2.723
0,5.3,2.556
10.2,6.4,2.415
0,8.3,2.271
0,7,2.136
18,6.7,2.28
3.6,6.4,2.255
2.3,4.9,3.15
28.7,5.7,8.702
0,6.5,7.406
0,6.4,4.967
0,5.2,4.614
26.9,4.6,4.631
0.8,4,4.303
0,6.5,4.253
0,6.9,6.022
0,6.4,6.76
4.6,4.2,6.643
10.7,6.7,10.027
0,5.8,9.152
0,6,8.366
0,4.5,7.408
0.5,6.7,6.603
0,4,5.968
15.5,2.6,5.755
13.7,4.7,5.73
0,4.4,5.876
1.3,4.5,5.793
0,6.6,5.731
0,7,5.736
36.6,2.1,5.763
0,5.8,7.104
0,6.5,8.26
0,6.9,12.262
0,6.1,8.771
4.8,4.5,5.634
0,6.6,3.857
0,5.2,2.9
0,4.6,2.492
10.7,6.6,2.577
0.3,6.5,2.475
0,5.8,2.342
0,6.1,2.299
0,5.7,2.274
0.3,7.3,2.231
2,7.5,2.274
0,6.6,2.277
0,6.1,2.129
0,6.1,2.07
0,6.4,2.059
0,7.1,2.119
16.3,6.8,1.992
