0,1.9,0.976846243
2,1.2,0.94381763
0,1.2,1.000867052
0,0.6,0.961833237
0.5,0.7,0.921798555
10.2,2,0.930806358
3.3,2,1.037899133
0.5,1.2,1.185026589
0,1.2,1.130979769
0,1.9,1.035897399
0,1.6,0.969840173
9.9,1.1,0.979848844
9.1,1.1,1.210048266
9.9,0.5,1.676452313
5.1,1.1,2.034762716
6.4,0.8,2.728363583
0.3,1.1,3.221791041
8.4,1.1,2.287982081
10.2,0.6,3.023619365
1.5,1.4,4.626007514
0,1.3,4.441847977
2.8,1.7,3.689195954
0.5,1.6,2.917527457
0,0.9,2.499165029
0,1.1,2.116833815
5.1,1,1.939680347
0.3,1.5,2.387067919
0.8,0.8,3.548073699
0.5,0.8,2.855473699
0,1.2,2.384065318
0,0.9,2.089810405
1,0.5,1.988722832
1.8,0.8,2.028757514
1,0.9,2.355040174
0,1.1,2.810434682
0,0.9,2.633281214
0.3,0.8,2.361045376
0,1.1,2.038766185
0,0.8,1.936677745
4.8,0.3,1.834589307
5.3,1.1,1.840594508
0,0.8,2.115832948
0,0.8,2.143857226
0,0.9,1.946686417
0,0.5,1.835590174
0,0.2,1.767531214
0,0.6,1.669446243
2.5,0.5,1.656434971
2,0.7,1.712483525
32.5,0.6,2.160871965
0.5,1.1,4.100552313
0,0.6,4.175617341
6.4,0.2,3.231799711
0,0.5,2.925534394
0.8,0.4,3.358909826
0,0.8,3.043636705
7.4,0.5,2.651296821
1.8,0.7,2.956561272
0.8,0.7,3.412956647
1,0.6,3.003602023
0.5,0.5,2.803428612
0,0.5,2.589243064
4.6,0.4,2.415092197
8.9,0.5,3.183758093
1.3,0.4,5.549807803
0.3,0.6,4.508906069
0.3,0.6,3.825313873
0,0.3,3.330885549
19.1,0.3,3.049641907
11.7,0.4,11.64608902
2.3,0.7,18.68018266
4.1,0.2,11.99539162
14.2,0.5,10.02468439
6.9,0.9,14.58263295
0.3,1.1,17.87948902
0,0.5,12.02842023
3.8,0.7,8.515376878
0,0.7,6.853937572
1.8,0.7,6.000197977
1.8,0.7,5.658902313
12.2,0.5,6.295453757
8.1,1,14.04616821
3,1.3,15.88175838
0,1.2,12.20056936
0,0.4,8.902712428
0,1.7,7.052109249
0,1.1,5.865080925
1.3,0.7,5.187493931
1.8,1.2,4.83819133
0,0.7,4.669044797
6.6,0.5,4.493893064
33.5,0.6,19.12656936
18,0.6,39.28903612
8.9,0.5,48.07764971
22.1,0.6,45.80367977
4.3,0.4,46.71747139
6.6,1.6,43.95107486
0,1.8,30.79067399
0,0.8,20.71294365
0,1.4,14.65969971
2.5,1.9,11.77319913
8.9,1.6,11.21371445
8.1,1.5,13.41662284
4.8,1.8,15.81870376
0.3,0.5,14.92292774
0.3,1.7,11.6921289
0,1.4,9.600316763
0.5,0.8,8.425298844
16,0.6,9.42116156
5.8,1.1,18.40794682
5.8,1,19.46686417
2,1.5,19.7571156
0.3,1,16.22205318
0,1.4,12.36471156
1.3,0.6,9.978644508
0,1.3,8.904714162
2,1.5,8.222122832
17,1.2,7.977911272
11.4,1.5,27.61992716
4.3,1.2,28.53672139
14.2,1.8,26.83825
0.3,2.5,27.51883959
0.5,2.8,20.52978498
0,2.7,13.83098179
1,1.4,10.45305549
0.5,2.3,9.129909249
0,1.5,8.206108959
0,1.6,7.475476012
0,1.9,6.888967919
0,1.8,6.45058815
0,1.2,6.091276878
0.5,2.4,5.646891907
0.3,2,5.564820809
0.5,1.4,5.329617052
0.5,3.7,4.988321388
0,2.5,4.688061272
5.3,1.6,4.461865318
0,3.3,4.429837572
0.3,3.8,4.198637284
0,0.8,3.980448266
0,1.2,3.838325145
0.3,1.6,3.739239307
6.6,1,3.611128324
13.5,2.4,4.510907803
0.5,0.8,7.246277457
11.7,2.5,6.79688815
4.3,2.8,10.19983613
0.3,1.2,10.36497919
0.3,2.1,7.588573988
9.1,1.3,5.994192774
5.1,2.3,8.711546821
15.2,2.2,13.23946936
3,3.4,26.36984422
0,4.2,22.57855983
0,2,12.4758078
0,3.3,8.454323988
0.3,2,6.866948844
0,4.2,5.933139884
0,3.4,5.328616185
10.7,2,4.881228612
8.1,4.7,6.318473699
0.5,3,7.946884394
0.8,3.9,6.360510116
0,4.8,5.226527745
0,4.8,4.591978035
0,3.9,4.158602601
0,4.2,3.883364162
0,2.6,3.675183815
2.8,3.3,3.591110983
0.3,3.5,3.459997399
0,4.2,3.335889884
0,2.9,3.173749422
0,4,3.029624566
0,3.3,2.911522255
0,2.9,2.847466763
4.8,3.3,2.790417341
0.5,3.9,3.03863237
0.8,3.8,3.102687861
0.3,0.9,2.837458093
43.7,3.1,4.004469075
0,3.4,14.46953498
0,4.2,10.4800789
0,4.7,6.53566185
0,4.9,4.694066475
0,3.5,3.94842052
0,4.6,3.438979191
0,5.3,3.154732948
0,3.1,2.931539595
0,2.1,2.691331502
1.8,1.6,2.571227457
33,4.4,2.874490174
7.4,3.3,7.09915
3.3,5.2,11.03055578
0,5.5,9.840524855
0,4.3,6.428569075
0,5.5,4.630010983
0,3.5,3.946418786
0,5.1,3.517046821
0,4.7,3.154732948
0,2.7,2.881496243
19.3,2.4,2.778406936
11.2,4.2,5.962165029
0,2.1,12.42576446
15,5.2,11.14065116
0,4.9,13.52071301
0.3,4.4,8.998795664
0,3.7,6.005202313
0.3,3.9,4.756120231
0,5.7,4.149594797
0,7,3.813303469
0,7.5,3.436977457
0,7,3.056647977
0,4.8,2.827449422
0,6.3,2.645291618
2.3,5.7,2.545204913
4.3,5.2,2.54620578
0,2.5,2.514178035
5.8,5.4,2.486153757
5.6,5,2.551210116
0.5,3.6,2.616266475
6.6,2.1,2.535196243
1,5.6,2.866483237
0,6,2.784412139
0,6.5,2.321010693
0,4,2.090811272
0,6,2.019749711
0,4.6,1.990724566
0,6.2,1.883631792
0.5,7.4,1.820577168
0,7.3,1.745512139
0,5.8,1.675451446
0,5.9,1.632414162
0,2.7,1.620403757
6.6,3.7,1.67044711
0.8,4.4,1.806565029
0.3,5.2,1.785546821
2.8,7,1.702474855
0,5,1.695468786
0.3,2.8,1.612396821
8.9,4.7,1.681456647
8.4,5.6,2.098818208
0.8,3,2.098818208
0,4.6,1.862613583
0,4.9,1.717487861
0,3.1,1.570360405
0.3,3.1,1.547340463
0.3,6.3,1.533328324
0,3.3,1.486287572
0,5.4,1.41922948
10.9,6.6,1.458263295
0,4.6,1.580369075
0,4.4,1.560351734
0,3.4,1.475278035
4.3,6.6,1.423232948
0,5.2,1.478280635
0,7.3,1.434242486
0,6.5,1.313137572
0,6.4,1.239073411
0.3,5.6,1.199038728
0,5.2,1.176018786
0,3.6,1.149996243
0,5.8,1.158003179
0.3,4.9,1.15099711
0,3.3,1.124974566
30.5,4,1.421231214
1.8,4.3,2.640287284
0,5.1,2.197904046
0.5,5.3,1.720490463
4.3,6.2,1.502301446
0,5.5,1.338159249
0,4.8,1.224060405
0,5.4,1.177019653
0,2.7,1.155000578
19.6,6.2,1.286114162
